lakeid,year4,sample_date,station,species_code,species_name,density,individuals_measured,avg_length
CB,1982,1982-08-19,1,20601,MESOCYCLOPS EDAX,17.4,,
CB,1982,1982-08-19,1,62300,MONOMMATA,0.4,,
CB,1982,1982-08-19,1,63000,POLYARTHRA,0.9,,
CB,1982,1982-08-19,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,41.7,,
CB,1982,1982-09-07,1,50700,BOSMINIDAE,14.7,,
CB,1982,1982-09-07,1,51000,CHYDORUS,0.8,,
CB,1982,1982-09-07,1,10000,COPEPOD NAUPLII,105.4,,
CB,1982,1982-09-07,1,51130,DAPHNIA PULICARIA,87.6,,
CB,1982,1982-09-07,1,61500,GASTROPUS,4,,
CB,1982,1982-09-07,1,51801,HOLOPEDIUM GIBBERUM,5.3,,
CB,1982,1982-09-07,1,61701,KELLICOTTIA BOSTONIENSIS,0.4,,
CB,1982,1982-09-07,1,61805,KERATELLA HIEMALIS,1.3,,
CB,1982,1982-09-07,1,61808,KERATELLA TAUROCEPHALA,148,,
CB,1982,1982-09-07,1,61900,LECANE,1.8,,
CB,1982,1982-09-07,1,20601,MESOCYCLOPS EDAX,75.1,,
CB,1982,1982-09-07,1,63000,POLYARTHRA,4,,
CB,1982,1982-09-07,1,63400,SYNCHAETA,1.3,,
CB,1982,1982-09-07,1,63600,TRICHOCERCA,0.9,,
CB,1982,1982-09-07,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,87.5,,
CB,1982,1982-10-06,1,50700,BOSMINIDAE,6.7,,
CB,1982,1982-10-06,1,51000,CHYDORUS,1.3,,
CB,1982,1982-10-06,1,10000,COPEPOD NAUPLII,4.5,,
CB,1982,1982-10-06,1,51130,DAPHNIA PULICARIA,29.8,,
CB,1982,1982-10-06,1,61500,GASTROPUS,1.8,,
CB,1982,1982-10-06,1,51801,HOLOPEDIUM GIBBERUM,3.6,,
CB,1982,1982-10-06,1,61801,KERATELLA COCHLEARIS,0.4,,
CB,1982,1982-10-06,1,61803,KERATELLA CRASSA,0.9,,
CB,1982,1982-10-06,1,61808,KERATELLA TAUROCEPHALA,60.5,,
CB,1982,1982-10-06,1,61900,LECANE,2.7,,
CB,1982,1982-10-06,1,20601,MESOCYCLOPS EDAX,5.7,,
CB,1982,1982-10-06,1,62300,MONOMMATA,0.4,,
CB,1982,1982-10-06,1,62400,MONOSTYLA,0.4,,
CB,1982,1982-10-06,1,63400,SYNCHAETA,0.8,,
CB,1982,1982-10-06,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,8,,
CB,1982,1982-10-22,1,50700,BOSMINIDAE,33.3,,
CB,1982,1982-10-22,1,51000,CHYDORUS,1.8,,
CB,1982,1982-10-22,1,50000,CLADOCERAN,0.9,,
CB,1982,1982-10-22,1,10000,COPEPOD NAUPLII,0.8,,
CB,1982,1982-10-22,1,51130,DAPHNIA PULICARIA,7.1,,
CB,1982,1982-10-22,1,61500,GASTROPUS,2.2,,
CB,1982,1982-10-22,1,51801,HOLOPEDIUM GIBBERUM,0.4,,
CB,1982,1982-10-22,1,61801,KERATELLA COCHLEARIS,4.9,,
CB,1982,1982-10-22,1,61803,KERATELLA CRASSA,0.4,,
CB,1982,1982-10-22,1,61805,KERATELLA HIEMALIS,0.9,,
CB,1982,1982-10-22,1,61808,KERATELLA TAUROCEPHALA,46.3,,
CB,1982,1982-10-22,1,61900,LECANE,4.5,,
CB,1982,1982-10-22,1,62400,MONOSTYLA,0.4,,
CB,1982,1982-10-22,1,63000,POLYARTHRA,0.4,,
CB,1982,1982-10-22,1,63400,SYNCHAETA,1.3,,
CB,1982,1982-10-22,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.3,,
CB,1982,1982-11-11,1,50700,BOSMINIDAE,25.8,,
CB,1982,1982-11-11,1,30000,CALANOID,1.8,,
CB,1982,1982-11-11,1,60500,CEPHALODELLA,2.7,,
CB,1982,1982-11-11,1,51000,CHYDORUS,0.4,,
CB,1982,1982-11-11,1,50000,CLADOCERAN,0.9,,
CB,1982,1982-11-11,1,10000,COPEPOD NAUPLII,0.4,,
CB,1982,1982-11-11,1,51100,DAPHNIA,1.8,,
CB,1982,1982-11-11,1,51130,DAPHNIA PULICARIA,4,,
CB,1982,1982-11-11,1,61500,GASTROPUS,2.2,,
CB,1982,1982-11-11,1,51801,HOLOPEDIUM GIBBERUM,0.4,,
CB,1982,1982-11-11,1,61801,KERATELLA COCHLEARIS,0.4,,
CB,1982,1982-11-11,1,61805,KERATELLA HIEMALIS,28.4,,
CB,1982,1982-11-11,1,61808,KERATELLA TAUROCEPHALA,36,,
CB,1982,1982-11-11,1,61900,LECANE,0.9,,
CB,1982,1982-11-11,1,62400,MONOSTYLA,0.9,,
CB,1982,1982-11-11,1,63000,POLYARTHRA,1.3,,
CB,1982,1982-11-11,1,63400,SYNCHAETA,11.6,,
CB,1982,1982-11-11,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.4,,
CB,1982,1982-12-01,1,50700,BOSMINIDAE,30.7,,
CB,1982,1982-12-01,1,60405,BRACHIONUS QUADRIDENTATUS,0.9,,
CB,1982,1982-12-01,1,60500,CEPHALODELLA,0.4,,
CB,1982,1982-12-01,1,51000,CHYDORUS,3.5,,
CB,1982,1982-12-01,1,51130,DAPHNIA PULICARIA,1.3,,
CB,1982,1982-12-01,1,61500,GASTROPUS,2.7,,
CB,1982,1982-12-01,1,61801,KERATELLA COCHLEARIS,9.3,,
CB,1982,1982-12-01,1,61805,KERATELLA HIEMALIS,35.1,,
CB,1982,1982-12-01,1,61808,KERATELLA TAUROCEPHALA,26.3,,
CB,1982,1982-12-01,1,20601,MESOCYCLOPS EDAX,0.4,,
CB,1982,1982-12-01,1,62400,MONOSTYLA,0.4,,
CB,1982,1982-12-01,1,63000,POLYARTHRA,0.8,,
CB,1982,1982-12-01,1,63400,SYNCHAETA,25.3,,
CB,1982,1982-12-01,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.3,,
CB,1983,1983-01-11,1,60300,ASPLANCHNA,76,,
CB,1983,1983-01-11,1,50700,BOSMINIDAE,40.9,,
CB,1983,1983-01-11,1,60405,BRACHIONUS QUADRIDENTATUS,0.8,,
CB,1983,1983-01-11,1,51000,CHYDORUS,2.2,,
CB,1983,1983-01-11,1,10000,COPEPOD NAUPLII,3.5,,
CB,1983,1983-01-11,1,61801,KERATELLA COCHLEARIS,7.6,,
CB,1983,1983-01-11,1,61805,KERATELLA HIEMALIS,195.5,,
CB,1983,1983-01-11,1,61807,KERATELLA SERRULATA,1.8,,
CB,1983,1983-01-11,1,61808,KERATELLA TAUROCEPHALA,26.6,,
CB,1983,1983-01-11,1,61900,LECANE,3.6,,
CB,1983,1983-01-11,1,62400,MONOSTYLA,0.9,,
CB,1983,1983-01-11,1,63000,POLYARTHRA,1.7,,
CB,1983,1983-01-11,1,63400,SYNCHAETA,305.3,,
CB,1983,1983-01-11,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,8,,
CB,1983,1983-01-28,1,50700,BOSMINIDAE,5076.4,,
CB,1983,1983-01-28,1,51000,CHYDORUS,0.4,,
CB,1983,1983-01-28,1,10000,COPEPOD NAUPLII,0.9,,
CB,1983,1983-01-28,1,61801,KERATELLA COCHLEARIS,26.2,,
CB,1983,1983-01-28,1,61805,KERATELLA HIEMALIS,71.9,,
CB,1983,1983-01-28,1,61807,KERATELLA SERRULATA,0.4,,
CB,1983,1983-01-28,1,61808,KERATELLA TAUROCEPHALA,15.1,,
CB,1983,1983-01-28,1,20601,MESOCYCLOPS EDAX,7.1,,
CB,1983,1983-01-28,1,63000,POLYARTHRA,2.2,,
CB,1983,1983-01-28,1,63400,SYNCHAETA,226.8,,
CB,1983,1983-01-28,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,250.9,,
CB,1983,1983-02-24,1,60300,ASPLANCHNA,76.5,,
CB,1983,1983-02-24,1,50700,BOSMINIDAE,24.4,,
CB,1983,1983-02-24,1,60405,BRACHIONUS QUADRIDENTATUS,2.7,,
CB,1983,1983-02-24,1,10000,COPEPOD NAUPLII,4,,
CB,1983,1983-02-24,1,61500,GASTROPUS,0.4,,
CB,1983,1983-02-24,1,61701,KELLICOTTIA BOSTONIENSIS,0.4,,
CB,1983,1983-02-24,1,61801,KERATELLA COCHLEARIS,14.6,,
CB,1983,1983-02-24,1,61805,KERATELLA HIEMALIS,661.8,,
CB,1983,1983-02-24,1,61808,KERATELLA TAUROCEPHALA,5.8,,
CB,1983,1983-02-24,1,61809,KERATELLA TESTUDO,0.9,,
CB,1983,1983-02-24,1,20601,MESOCYCLOPS EDAX,1.2,,
CB,1983,1983-02-24,1,63000,POLYARTHRA,0.9,,
CB,1983,1983-02-24,1,63400,SYNCHAETA,99.1,,
CB,1983,1983-02-24,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,5.3,,
CB,1983,1983-03-25,1,60200,ASCOMORPHA,0.4,,
CB,1983,1983-03-25,1,50700,BOSMINIDAE,295.3,,
CB,1983,1983-03-25,1,10000,COPEPOD NAUPLII,0.4,,
CB,1983,1983-03-25,1,61805,KERATELLA HIEMALIS,162.4,,
CB,1983,1983-03-25,1,61808,KERATELLA TAUROCEPHALA,36.7,,
CB,1983,1983-03-25,1,20601,MESOCYCLOPS EDAX,1.5,,
CB,1983,1983-03-25,1,62600,NOTHOLCA,1,,
CB,1983,1983-03-25,1,63400,SYNCHAETA,40.4,,
CB,1983,1983-03-25,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.6,,
CB,1983,1983-05-12,1,50700,BOSMINIDAE,82.6,,
CB,1983,1983-05-12,1,51000,CHYDORUS,0.7,,
CB,1983,1983-05-12,1,10000,COPEPOD NAUPLII,27.5,,
CB,1983,1983-05-12,1,51130,DAPHNIA PULICARIA,6.5,,
CB,1983,1983-05-12,1,20302,DIACYCLOPS THOMASI,3.6,,
CB,1983,1983-05-12,1,61801,KERATELLA COCHLEARIS,0.7,,
CB,1983,1983-05-12,1,61802,KERATELLA COCHLEARIS F. TECTA,2.9,,
CB,1983,1983-05-12,1,61804,KERATELLA EARLINAE,88.4,,
CB,1983,1983-05-12,1,61808,KERATELLA TAUROCEPHALA,93.5,,
CB,1983,1983-05-12,1,61809,KERATELLA TESTUDO,47.1,,
CB,1983,1983-05-12,1,20601,MESOCYCLOPS EDAX,19.5,,
CB,1983,1983-05-12,1,63004,POLYARTHRA REMATA,5,,
CB,1983,1983-05-12,1,63400,SYNCHAETA,13.8,,
CB,1983,1983-05-12,1,63616,TRICHOCERCA ROUSSELETI,1.4,,
CB,1983,1983-05-12,1,63617,TRICHOCERCA SIMILIS,0.7,,
CB,1983,1983-05-12,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.7,,
CB,1983,1983-05-26,1,50700,BOSMINIDAE,154.4,,
CB,1983,1983-05-26,1,51000,CHYDORUS,1.3,,
CB,1983,1983-05-26,1,10000,COPEPOD NAUPLII,126.6,,
CB,1983,1983-05-26,1,51130,DAPHNIA PULICARIA,7.6,,
CB,1983,1983-05-26,1,20302,DIACYCLOPS THOMASI,5.1,,
CB,1983,1983-05-26,1,61800,KERATELLA,612.7,,
CB,1983,1983-05-26,1,61804,KERATELLA EARLINAE,91.1,,
CB,1983,1983-05-26,1,61809,KERATELLA TESTUDO,25.4,,
CB,1983,1983-05-26,1,62600,NOTHOLCA,270.9,,
CB,1983,1983-05-26,1,63004,POLYARTHRA REMATA,113.9,,
CB,1983,1983-05-26,1,63005,POLYARTHRA VULGARIS,7.6,,
CB,1983,1983-05-26,1,63400,SYNCHAETA,3.8,,
CB,1983,1983-05-26,1,63616,TRICHOCERCA ROUSSELETI,12.6,,
CB,1983,1983-05-26,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,10.1,,
CB,1983,1983-06-07,1,50700,BOSMINIDAE,44.8,,
CB,1983,1983-06-07,1,10000,COPEPOD NAUPLII,23.9,,
CB,1983,1983-06-07,1,61500,GASTROPUS,141.8,,
CB,1983,1983-06-07,1,61702,KELLICOTTIA LONGISPINA,1.5,,
CB,1983,1983-06-07,1,61804,KERATELLA EARLINAE,110.4,,
CB,1983,1983-06-07,1,61808,KERATELLA TAUROCEPHALA,250.7,,
CB,1983,1983-06-07,1,20601,MESOCYCLOPS EDAX,25.5,,
CB,1983,1983-06-07,1,63004,POLYARTHRA REMATA,401.5,,
CB,1983,1983-06-07,1,63400,SYNCHAETA,4.5,,
CB,1983,1983-06-07,1,63616,TRICHOCERCA ROUSSELETI,88.1,,
CB,1983,1983-06-23,1,50700,BOSMINIDAE,282.5,,
CB,1983,1983-06-23,1,10000,COPEPOD NAUPLII,380.4,,
CB,1983,1983-06-23,1,51130,DAPHNIA PULICARIA,2.1,,
CB,1983,1983-06-23,1,61500,GASTROPUS,16.5,,
CB,1983,1983-06-23,1,51801,HOLOPEDIUM GIBBERUM,2.1,,
CB,1983,1983-06-23,1,61802,KERATELLA COCHLEARIS F. TECTA,13.4,,
CB,1983,1983-06-23,1,61808,KERATELLA TAUROCEPHALA,175.2,,
CB,1983,1983-06-23,1,61904,LECANE INERMIS,2.1,,
CB,1983,1983-06-23,1,20601,MESOCYCLOPS EDAX,13.4,,
CB,1983,1983-06-23,1,63004,POLYARTHRA REMATA,267,,
CB,1983,1983-06-23,1,63005,POLYARTHRA VULGARIS,23.7,,
CB,1983,1983-06-23,1,63616,TRICHOCERCA ROUSSELETI,35,,
CB,1983,1983-06-23,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,42.4,,
CB,1983,1983-07-07,1,60200,ASCOMORPHA,0.8,,
CB,1983,1983-07-07,1,50700,BOSMINIDAE,236.3,,
CB,1983,1983-07-07,1,10000,COPEPOD NAUPLII,2194.3,,
CB,1983,1983-07-07,1,51130,DAPHNIA PULICARIA,4,,
CB,1983,1983-07-07,1,20302,DIACYCLOPS THOMASI,0.8,,
CB,1983,1983-07-07,1,61500,GASTROPUS,4.8,,
CB,1983,1983-07-07,1,51801,HOLOPEDIUM GIBBERUM,2.4,,
CB,1983,1983-07-07,1,61702,KELLICOTTIA LONGISPINA,2.4,,
CB,1983,1983-07-07,1,61801,KERATELLA COCHLEARIS,4,,
CB,1983,1983-07-07,1,61802,KERATELLA COCHLEARIS F. TECTA,2.4,,
CB,1983,1983-07-07,1,61806,KERATELLA QUADRATA,0.8,,
CB,1983,1983-07-07,1,61808,KERATELLA TAUROCEPHALA,57.3,,
CB,1983,1983-07-07,1,61904,LECANE INERMIS,0.8,,
CB,1983,1983-07-07,1,20601,MESOCYCLOPS EDAX,41,,
CB,1983,1983-07-07,1,62406,MONOSTYLA LUNARIS,0.8,,
CB,1983,1983-07-07,1,63004,POLYARTHRA REMATA,16.9,,
CB,1983,1983-07-07,1,63005,POLYARTHRA VULGARIS,37.1,,
CB,1983,1983-07-07,1,63612,TRICHOCERCA MULTICRINIS,3.2,,
CB,1983,1983-07-07,1,63616,TRICHOCERCA ROUSSELETI,1.6,,
CB,1983,1983-07-07,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,220.9,,
CB,1983,1983-07-19,1,50700,BOSMINIDAE,25.8,,
CB,1983,1983-07-19,1,51000,CHYDORUS,2,,
CB,1983,1983-07-19,1,10000,COPEPOD NAUPLII,781.4,,
CB,1983,1983-07-19,1,51130,DAPHNIA PULICARIA,4.2,,
CB,1983,1983-07-19,1,51107,DAPHNIA RETROCURVA,1,,
CB,1983,1983-07-19,1,61500,GASTROPUS,11.3,,
CB,1983,1983-07-19,1,51801,HOLOPEDIUM GIBBERUM,3.1,,
CB,1983,1983-07-19,1,61702,KELLICOTTIA LONGISPINA,3.1,,
CB,1983,1983-07-19,1,61802,KERATELLA COCHLEARIS F. TECTA,1,,
CB,1983,1983-07-19,1,61808,KERATELLA TAUROCEPHALA,55.7,,
CB,1983,1983-07-19,1,61911,LECANE MIRA,1,,
CB,1983,1983-07-19,1,20601,MESOCYCLOPS EDAX,15.4,,
CB,1983,1983-07-19,1,63004,POLYARTHRA REMATA,3.1,,
CB,1983,1983-07-19,1,63616,TRICHOCERCA ROUSSELETI,2.1,,
CB,1983,1983-07-19,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,116.5,,
CB,1983,1983-08-01,1,50700,BOSMINIDAE,2.1,,
CB,1983,1983-08-01,1,10000,COPEPOD NAUPLII,283.5,,
CB,1983,1983-08-01,1,51100,DAPHNIA,1,,
CB,1983,1983-08-01,1,51130,DAPHNIA PULICARIA,8.3,,
CB,1983,1983-08-01,1,61500,GASTROPUS,331,,
CB,1983,1983-08-01,1,51801,HOLOPEDIUM GIBBERUM,12.3,,
CB,1983,1983-08-01,1,61702,KELLICOTTIA LONGISPINA,8.2,,
CB,1983,1983-08-01,1,61801,KERATELLA COCHLEARIS,10.3,,
CB,1983,1983-08-01,1,61808,KERATELLA TAUROCEPHALA,32,,
CB,1983,1983-08-01,1,20601,MESOCYCLOPS EDAX,13.3,,
CB,1983,1983-08-01,1,63005,POLYARTHRA VULGARIS,1,,
CB,1983,1983-08-01,1,63603,TRICHOCERCA CYLINDRICA,1,,
CB,1983,1983-08-01,1,63616,TRICHOCERCA ROUSSELETI,3.1,,
CB,1983,1983-08-01,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,34.9,,
CB,1983,1983-08-18,1,50700,BOSMINIDAE,7.6,,
CB,1983,1983-08-18,1,51000,CHYDORUS,3.8,,
CB,1983,1983-08-18,1,10000,COPEPOD NAUPLII,716.5,,
CB,1983,1983-08-18,1,51130,DAPHNIA PULICARIA,3.8,,
CB,1983,1983-08-18,1,61500,GASTROPUS,141.8,,
CB,1983,1983-08-18,1,61808,KERATELLA TAUROCEPHALA,65.8,,
CB,1983,1983-08-18,1,20601,MESOCYCLOPS EDAX,10.2,,
CB,1983,1983-08-18,1,62406,MONOSTYLA LUNARIS,5.1,,
CB,1983,1983-08-18,1,63400,SYNCHAETA,2.5,,
CB,1983,1983-08-18,1,63616,TRICHOCERCA ROUSSELETI,16.5,,
CB,1983,1983-08-18,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,91.3,,
CB,1983,1983-09-07,1,50700,BOSMINIDAE,1.1,,
CB,1983,1983-09-07,1,30000,CALANOID,0.4,,
CB,1983,1983-09-07,1,10000,COPEPOD NAUPLII,71.9,,
CB,1983,1983-09-07,1,20000,CYCLOPOID,6.2,,
CB,1983,1983-09-07,1,51100,DAPHNIA,0.4,,
CB,1983,1983-09-07,1,51130,DAPHNIA PULICARIA,9,,
CB,1983,1983-09-07,1,51801,HOLOPEDIUM GIBBERUM,0.4,,
CB,1983,1983-09-07,1,61701,KELLICOTTIA BOSTONIENSIS,0.4,,
CB,1983,1983-09-07,1,61801,KERATELLA COCHLEARIS,0.8,,
CB,1983,1983-09-07,1,61803,KERATELLA CRASSA,0.4,,
CB,1983,1983-09-07,1,61808,KERATELLA TAUROCEPHALA,44.6,,
CB,1983,1983-09-07,1,61904,LECANE INERMIS,0.4,,
CB,1983,1983-09-07,1,20601,MESOCYCLOPS EDAX,1.1,,
CB,1983,1983-09-07,1,63000,POLYARTHRA,1.1,,
CB,1983,1983-09-07,1,63600,TRICHOCERCA,105.4,,
CB,1983,1983-09-07,1,63616,TRICHOCERCA ROUSSELETI,18.3,,
CB,1983,1983-09-07,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,11.1,,
CB,1983,1983-09-29,1,50700,BOSMINIDAE,28.1,,
CB,1983,1983-09-29,1,10000,COPEPOD NAUPLII,75.3,,
CB,1983,1983-09-29,1,51130,DAPHNIA PULICARIA,70.8,,
CB,1983,1983-09-29,1,20302,DIACYCLOPS THOMASI,11.2,,
CB,1983,1983-09-29,1,61500,GASTROPUS,3.4,,
CB,1983,1983-09-29,1,51801,HOLOPEDIUM GIBBERUM,7.8,,
CB,1983,1983-09-29,1,61808,KERATELLA TAUROCEPHALA,353.9,,
CB,1983,1983-09-29,1,20601,MESOCYCLOPS EDAX,13.4,,
CB,1983,1983-09-29,1,63004,POLYARTHRA REMATA,1.1,,
CB,1983,1983-09-29,1,63005,POLYARTHRA VULGARIS,13.5,,
CB,1983,1983-09-29,1,63612,TRICHOCERCA MULTICRINIS,2.2,,
CB,1983,1983-09-29,1,63616,TRICHOCERCA ROUSSELETI,13.5,,
CB,1983,1983-09-29,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,46.9,,
CB,1983,1983-10-18,1,50700,BOSMINIDAE,23.4,,
CB,1983,1983-10-18,1,51000,CHYDORUS,1.6,,
CB,1983,1983-10-18,1,60902,CONOCHILUS UNICORNIS,1.6,,
CB,1983,1983-10-18,1,10000,COPEPOD NAUPLII,4.7,,
CB,1983,1983-10-18,1,51130,DAPHNIA PULICARIA,101.5,,
CB,1983,1983-10-18,1,20302,DIACYCLOPS THOMASI,1.6,,
CB,1983,1983-10-18,1,61500,GASTROPUS,4.7,,
CB,1983,1983-10-18,1,51801,HOLOPEDIUM GIBBERUM,3.2,,
CB,1983,1983-10-18,1,61808,KERATELLA TAUROCEPHALA,232.8,,
CB,1983,1983-10-18,1,30402,LEPTODIAPTOMUS MINUTUS,1.6,,
CB,1983,1983-10-18,1,20601,MESOCYCLOPS EDAX,6.3,,
CB,1983,1983-10-18,1,63004,POLYARTHRA REMATA,3.2,,
CB,1983,1983-10-18,1,63005,POLYARTHRA VULGARIS,29.7,,
CB,1983,1983-10-18,1,63616,TRICHOCERCA ROUSSELETI,70.3,,
CB,1983,1983-10-18,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,17.3,,
CB,1983,1983-11-16,1,50700,BOSMINIDAE,1.4,,
CB,1983,1983-11-16,1,10000,COPEPOD NAUPLII,8.6,,
CB,1983,1983-11-16,1,61702,KELLICOTTIA LONGISPINA,4.3,,
CB,1983,1983-11-16,1,61808,KERATELLA TAUROCEPHALA,81.2,,
CB,1983,1983-11-16,1,61809,KERATELLA TESTUDO,5.8,,
CB,1983,1983-11-16,1,61904,LECANE INERMIS,5.8,,
CB,1983,1983-11-16,1,63004,POLYARTHRA REMATA,7.2,,
CB,1983,1983-11-16,1,63005,POLYARTHRA VULGARIS,66.7,,
CB,1983,1983-11-16,1,63400,SYNCHAETA,21.7,,
CB,1983,1983-11-16,1,63616,TRICHOCERCA ROUSSELETI,52.2,,
CB,1983,1983-11-16,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,5.7,,
CB,1984,1984-01-05,1,50300,ALONA,1,,
CB,1984,1984-01-05,1,50700,BOSMINIDAE,166.2,,
CB,1984,1984-01-05,1,51000,CHYDORUS,3.3,,
CB,1984,1984-01-05,1,60902,CONOCHILUS UNICORNIS,0.9,,
CB,1984,1984-01-05,1,29900,ERGASILUS,1,,
CB,1984,1984-01-05,1,61306,EUCHLANIS PELLUCIDA,0.5,,
CB,1984,1984-01-05,1,61701,KELLICOTTIA BOSTONIENSIS,7.4,,
CB,1984,1984-01-05,1,61702,KELLICOTTIA LONGISPINA,1.4,,
CB,1984,1984-01-05,1,61800,KERATELLA,0.5,,
CB,1984,1984-01-05,1,61801,KERATELLA COCHLEARIS,1,,
CB,1984,1984-01-05,1,61802,KERATELLA COCHLEARIS F. TECTA,0.9,,
CB,1984,1984-01-05,1,61804,KERATELLA EARLINAE,8.3,,
CB,1984,1984-01-05,1,61805,KERATELLA HIEMALIS,2.8,,
CB,1984,1984-01-05,1,61808,KERATELLA TAUROCEPHALA,53.7,,
CB,1984,1984-01-05,1,61809,KERATELLA TESTUDO,1.9,,
CB,1984,1984-01-05,1,62201,MANFREDIUM EUDACTYLOTUM,0.5,,
CB,1984,1984-01-05,1,62400,MONOSTYLA,0.5,,
CB,1984,1984-01-05,1,62500,MYTILINA,0.5,,
CB,1984,1984-01-05,1,62600,NOTHOLCA,1.9,,
CB,1984,1984-01-05,1,63004,POLYARTHRA REMATA,6.4,,
CB,1984,1984-01-05,1,63005,POLYARTHRA VULGARIS,45.8,,
CB,1984,1984-01-05,1,63400,SYNCHAETA,32.9,,
CB,1984,1984-01-05,1,63603,TRICHOCERCA CYLINDRICA,0.5,,
CB,1984,1984-01-05,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,26.9,,
CB,1984,1984-02-20,1,60202,ASCOMORPHA OVALIS,10.1,,
CB,1984,1984-02-20,1,50700,BOSMINIDAE,302.9,,
CB,1984,1984-02-20,1,61701,KELLICOTTIA BOSTONIENSIS,78.3,,
CB,1984,1984-02-20,1,61801,KERATELLA COCHLEARIS,4.3,,
CB,1984,1984-02-20,1,61802,KERATELLA COCHLEARIS F. TECTA,108.7,,
CB,1984,1984-02-20,1,61804,KERATELLA EARLINAE,2.9,,
CB,1984,1984-02-20,1,61809,KERATELLA TESTUDO,21.7,,
CB,1984,1984-02-20,1,63004,POLYARTHRA REMATA,7.2,,
CB,1984,1984-02-20,1,63005,POLYARTHRA VULGARIS,10.1,,
CB,1984,1984-02-20,1,63400,SYNCHAETA,127.6,,
CB,1984,1984-02-20,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,160.9,,
CB,1984,1984-04-09,1,50700,BOSMINIDAE,8.3,,
CB,1984,1984-04-09,1,61500,GASTROPUS,49.4,,
CB,1984,1984-04-09,1,61701,KELLICOTTIA BOSTONIENSIS,85.1,,
CB,1984,1984-04-09,1,61801,KERATELLA COCHLEARIS,1.8,,
CB,1984,1984-04-09,1,61802,KERATELLA COCHLEARIS F. TECTA,97,,
CB,1984,1984-04-09,1,61803,KERATELLA CRASSA,1.2,,
CB,1984,1984-04-09,1,61805,KERATELLA HIEMALIS,13.1,,
CB,1984,1984-04-09,1,61808,KERATELLA TAUROCEPHALA,0.6,,
CB,1984,1984-04-09,1,63400,SYNCHAETA,0.6,,
CB,1984,1984-04-09,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,32.1,,
CB,1984,1984-05-10,1,50700,BOSMINIDAE,554.9,,
CB,1984,1984-05-10,1,51000,CHYDORUS,39.5,,
CB,1984,1984-05-10,1,10000,COPEPOD NAUPLII,115.4,,
CB,1984,1984-05-10,1,51130,DAPHNIA PULICARIA,8.8,,
CB,1984,1984-05-10,1,20302,DIACYCLOPS THOMASI,3.2,,
CB,1984,1984-05-10,1,51800,HOLOPEDIUM,0.8,,
CB,1984,1984-05-10,1,61701,KELLICOTTIA BOSTONIENSIS,34.7,,
CB,1984,1984-05-10,1,61801,KERATELLA COCHLEARIS,12.1,,
CB,1984,1984-05-10,1,61805,KERATELLA HIEMALIS,0.8,,
CB,1984,1984-05-10,1,20601,MESOCYCLOPS EDAX,30.6,,
CB,1984,1984-05-10,1,62400,MONOSTYLA,1.6,,
CB,1984,1984-05-10,1,63001,POLYARTHRA DOLICHOPTERA,16.9,,
CB,1984,1984-05-10,1,63004,POLYARTHRA REMATA,43.6,,
CB,1984,1984-05-10,1,63617,TRICHOCERCA SIMILIS,1.6,,
CB,1984,1984-05-24,1,50700,BOSMINIDAE,104.8,,
CB,1984,1984-05-24,1,10000,COPEPOD NAUPLII,40.3,,
CB,1984,1984-05-24,1,51130,DAPHNIA PULICARIA,2.4,,
CB,1984,1984-05-24,1,61500,GASTROPUS,4.8,,
CB,1984,1984-05-24,1,61701,KELLICOTTIA BOSTONIENSIS,15.3,,
CB,1984,1984-05-24,1,61808,KERATELLA TAUROCEPHALA,34.7,,
CB,1984,1984-05-24,1,20601,MESOCYCLOPS EDAX,5.6,,
CB,1984,1984-05-24,1,63004,POLYARTHRA REMATA,1441.1,,
CB,1984,1984-05-24,1,63400,SYNCHAETA,1.6,,
CB,1984,1984-05-24,1,63617,TRICHOCERCA SIMILIS,21.7,,
CB,1984,1984-05-24,1,20901,TROPOCYCLOPS PRASINUS MEXICANUS,21.8,,
CB,1984,1984-06-05,1,50700,BOSMINIDAE,65.8,,
