lakeid,year4,site,rep,taxon_code,description,number_indiv,flag
TR,1990,7,2,CHIRO,Chironomidae,9,
TR,1990,7,2,OLIGO,Oligochaeta ,5,
TR,1990,7,2,HYALE,Hyalella,106,
TR,1990,7,2,ACARI,Acari,1,
TR,1990,7,2,CLADO,Cladocera,476,
TR,1990,7,2,COPEP,Copepoda,3,
TR,1990,7,2,HYDRA,Hydra,5,
TR,1990,7,2,OSTRA,Ostracoda,23,
TR,1990,7,3,EPHED,Ephemerellidae,4,
TR,1990,7,3,STENO,Stenonema,25,
TR,1990,7,3,CHIRO,Chironomidae,9,
TR,1990,7,3,HYALE,Hyalella,144,
TR,1990,7,3,ACARI,Acari,1,
TR,1990,7,3,CLADO,Cladocera,2176,
TR,1990,7,3,ORCON,Orconectes,1,
TR,1990,7,3,HYDRA,Hydra,6,
TR,1990,7,3,OLIGO,Oligochaeta ,45,
TR,1990,7,3,COPEP,Copepoda,9,
TR,1990,7,3,OSTRA,Ostracoda,41,
TR,1990,17,1,EPHED,Ephemerellidae,4,
TR,1990,17,1,STENO,Stenonema,15,
TR,1990,17,1,POLYD,Polycentropodidae,1,
TR,1990,17,1,OLIGO,Oligochaeta ,71,
TR,1990,17,1,HYALE,Hyalella,76,
TR,1990,17,1,COPEP,Copepoda,71,
TR,1990,17,1,HYDRA,Hydra,1,
TR,1990,17,1,OSTRA,Ostracoda,19,
TR,1990,17,1,CHIRO,Chironomidae,15,
TR,1990,17,1,CLADO,Cladocera,946,
TR,1990,17,2,CHIRO,Chironomidae,3,
TR,1990,17,2,OLIGO,Oligochaeta ,10,
TR,1990,17,2,HYALE,Hyalella,40,
TR,1990,17,2,COPEP,Copepoda,19,
TR,1990,17,2,STENO,Stenonema,2,
TR,1990,17,2,CLADO,Cladocera,274,
TR,1990,17,3,EPHED,Ephemerellidae,5,
TR,1990,17,3,STENO,Stenonema,14,
TR,1990,17,3,OLIGO,Oligochaeta ,17,
TR,1990,17,3,HYALE,Hyalella,74,
TR,1990,17,3,COPEP,Copepoda,36,
TR,1990,17,3,ORCON,Orconectes,2,
TR,1990,17,3,OSTRA,Ostracoda,5,
TR,1990,17,3,CHIRO,Chironomidae,6,
TR,1990,17,3,CLADO,Cladocera,342,
TR,1990,31,1,CAENI,Caenis,36,
TR,1990,31,1,STENO,Stenonema,5,
TR,1990,31,1,HYDRP,Hydroptila,1,
TR,1990,31,1,POLYC,Polycentropus,5,
TR,1990,31,1,CHIRO,Chironomidae,84,
TR,1990,31,1,HIRUD,Hirudinea,1,
TR,1990,31,1,OLIGO,Oligochaeta ,21,
TR,1990,31,1,HYALE,Hyalella,178,
TR,1990,31,1,ACARI,Acari,4,
TR,1990,31,1,CLADO,Cladocera,8,
TR,1990,31,1,COPEP,Copepoda,58,
TR,1990,31,1,HYDRA,Hydra,8,
TR,1990,31,1,OSTRA,Ostracoda,29,
TR,1990,31,2,CAENI,Caenis,17,
TR,1990,31,2,LEPTP,Leptophlebiidae,4,
TR,1990,31,2,STENO,Stenonema,15,
TR,1990,31,2,POLYC,Polycentropus,2,
TR,1990,31,2,CHIRO,Chironomidae,105,
TR,1990,31,2,HIRUD,Hirudinea,1,
TR,1990,31,2,OLIGO,Oligochaeta ,81,
TR,1990,31,2,HYALE,Hyalella,60,
TR,1990,31,2,ACARI,Acari,5,
TR,1990,31,2,CLADO,Cladocera,64,
TR,1990,31,2,COPEP,Copepoda,15,
TR,1990,31,2,HYDRA,Hydra,19,
TR,1990,31,2,OSTRA,Ostracoda,42,
TR,1990,31,3,CAENI,Caenis,23,
TR,1990,31,3,LEPTP,Leptophlebiidae,8,
TR,1990,31,3,STENO,Stenonema,5,
TR,1990,31,3,POLYC,Polycentropus,10,
TR,1990,31,3,CHIRO,Chironomidae,78,
TR,1990,31,3,OLIGO,Oligochaeta ,22,
TR,1990,31,3,HYALE,Hyalella,97,
TR,1990,31,3,PELEC,Pelecypoda,2,
TR,1990,31,3,ACARI,Acari,6,
TR,1990,31,3,COPEP,Copepoda,33,
TR,1990,31,3,OSTRA,Ostracoda,49,
TR,1990,31,3,ASELD,Asellidae,5,
TR,1990,31,3,CLADO,Cladocera,8,
TR,1990,50,1,CAENI,Caenis,22,
TR,1990,50,1,STENO,Stenonema,1,
TR,1990,50,1,ENALL,Enallagma,2,
TR,1990,50,1,LEPTO,Leptoceridae,7,
TR,1990,50,1,CERAT,Ceratopogonidae,4,
TR,1990,50,1,CHIRO,Chironomidae,41,
TR,1990,50,1,ASELD,Asellidae,4,
TR,1990,50,1,PELEC,Pelecypoda,1,
TR,1990,50,1,ACARI,Acari,24,
TR,1990,50,1,COPEP,Copepoda,14,
TR,1990,50,1,HYDRA,Hydra,14,
TR,1990,50,1,OSTRA,Ostracoda,48,
TR,1990,50,1,EURYL,Eurylophella,2,
TR,1990,50,1,DUBIR,Dubiraphia,1,
TR,1990,50,1,HYALE,Hyalella,112,
TR,1990,50,1,CLADO,Cladocera,42,
TR,1990,50,2,EURYL,Eurylophella,3,
TR,1990,50,2,STENO,Stenonema,3,
TR,1990,50,2,ENALL,Enallagma,4,
TR,1990,50,2,POLYC,Polycentropus,1,
TR,1990,50,2,CHIRO,Chironomidae,41,
TR,1990,50,2,CAENI,Caenis,14,
TR,1990,50,2,LEPTO,Leptoceridae,3,
TR,1990,50,2,OLIGO,Oligochaeta ,64,
TR,1990,50,2,HYALE,Hyalella,142,
TR,1990,50,2,ASELD,Asellidae,6,
TR,1990,50,2,AMNIC,Amnicola,1,
TR,1990,50,2,HELIS,Helisoma,1,
TR,1990,50,2,ACARI,Acari,8,
TR,1990,50,2,CLADO,Cladocera,22,
TR,1990,50,2,COPEP,Copepoda,3,
TR,1990,50,2,HYDRA,Hydra,13,
TR,1990,50,3,CAENI,Caenis,27,
TR,1990,50,3,EURYL,Eurylophella,12,
TR,1990,50,3,STENO,Stenonema,4,
TR,1990,50,3,ENALL,Enallagma,3,
TR,1990,50,3,LEPTO,Leptoceridae,5,
TR,1990,50,3,POLYC,Polycentropus,2,
TR,1990,50,3,CERAT,Ceratopogonidae,1,
TR,1990,50,3,CHIRO,Chironomidae,42,
TR,1990,50,3,OLIGO,Oligochaeta ,30,
TR,1990,50,3,HYALE,Hyalella,153,
TR,1990,50,3,ASELD,Asellidae,3,
TR,1990,50,3,AMNIC,Amnicola,2,
TR,1990,50,3,ACARI,Acari,2,
TR,1990,50,3,CLADO,Cladocera,15,
TR,1990,50,3,COPEP,Copepoda,4,
TR,1990,50,3,HYDRA,Hydra,6,
TR,1990,50,3,OSTRA,Ostracoda,20,
TR,1990,67,1,AMNIC,Amnicola,1,
TR,1990,67,1,OSTRA,Ostracoda,11,
TR,1990,67,1,CAENI,Caenis,22,
TR,1990,67,1,EURYL,Eurylophella,1,
TR,1990,67,1,LEPTP,Leptophlebiidae,2,
TR,1990,67,1,STENO,Stenonema,5,
TR,1990,67,1,ENALL,Enallagma,1,
TR,1990,67,1,LEPTO,Leptoceridae,1,
TR,1990,67,1,POLYC,Polycentropus,3,
TR,1990,67,1,CHIRO,Chironomidae,81,
TR,1990,67,1,OLIGO,Oligochaeta ,67,
TR,1990,67,1,HYALE,Hyalella,105,
TR,1990,67,1,ACARI,Acari,2,
TR,1990,67,1,CLADO,Cladocera,1818,
TR,1990,67,1,COPEP,Copepoda,36,
TR,1990,67,2,LEPTP,Leptophlebiidae,2,
TR,1990,67,2,CHIRO,Chironomidae,45,
TR,1990,67,2,ACARI,Acari,2,
TR,1990,67,2,CAENI,Caenis,15,
TR,1990,67,2,HEPTA,Heptageniidae,6,
TR,1990,67,2,ENALL,Enallagma,2,
TR,1990,67,2,LEPTO,Leptoceridae,2,
TR,1990,67,2,POLYD,Polycentropodidae,1,
TR,1990,67,2,OLIGO,Oligochaeta ,19,
TR,1990,67,2,HYALE,Hyalella,111,
TR,1990,67,2,AMNIC,Amnicola,1,
TR,1990,67,2,CLADO,Cladocera,59,
TR,1990,67,3,HEPTA,Heptageniidae,9,
TR,1990,67,3,POLYD,Polycentropodidae,1,
TR,1990,67,3,HIRUD,Hirudinea,1,
TR,1990,67,3,CLADO,Cladocera,50,
TR,1990,67,3,CAENI,Caenis,13,
TR,1990,67,3,LEPTP,Leptophlebiidae,2,
TR,1990,67,3,ENALL,Enallagma,2,
TR,1990,67,3,LEPTO,Leptoceridae,1,
TR,1990,67,3,STENE,Stenelmis,4,
TR,1990,67,3,CHIRO,Chironomidae,27,
TR,1990,67,3,TABAN,Tabanus,1,
TR,1990,67,3,HYALE,Hyalella,134,
TR,1990,67,3,ACARI,Acari,1,
TR,1990,G,1,CAENI,Caenis,26,
TR,1990,G,1,EPHED,Ephemerellidae,2,
TR,1990,G,1,LEPTO,Leptoceridae,3,
TR,1990,G,1,POLYD,Polycentropodidae,1,
TR,1990,G,1,CHIRO,Chironomidae,74,
TR,1990,G,1,OLIGO,Oligochaeta ,99,
TR,1990,G,1,HYALE,Hyalella,5,
TR,1990,G,1,CLADO,Cladocera,236,
TR,1990,G,1,COPEP,Copepoda,5,
TR,1990,G,2,CAENI,Caenis,6,
TR,1990,G,2,EPHED,Ephemerellidae,1,
TR,1990,G,2,LEPTO,Leptoceridae,2,
TR,1990,G,2,POLYD,Polycentropodidae,1,
TR,1990,G,2,CHIRO,Chironomidae,49,
TR,1990,G,2,OLIGO,Oligochaeta ,87,
TR,1990,G,2,HYALE,Hyalella,11,
TR,1990,G,2,ACARI,Acari,3,
TR,1990,G,2,CLADO,Cladocera,152,
TR,1990,G,2,COPEP,Copepoda,1,
TR,1990,G,3,CAENI,Caenis,23,
TR,1990,G,3,LEPTO,Leptoceridae,4,
TR,1990,G,3,LIMNE,Limnephilidae,1,
TR,1990,G,3,POLYD,Polycentropodidae,1,
TR,1990,G,3,CHIRO,Chironomidae,75,
TR,1990,G,3,OLIGO,Oligochaeta ,66,
TR,1990,G,3,HYALE,Hyalella,23,
TR,1990,G,3,ACARI,Acari,2,
TR,1990,G,3,CLADO,Cladocera,89,
TR,1990,G,3,COPEP,Copepoda,3,
TR,1990,G,3,OSTRA,Ostracoda,3,
TR,1991,7,1,OLIGO,Oligochaeta ,20,
TR,1991,7,1,COPEP,Copepoda,23,
TR,1991,7,1,OSTRA,Ostracoda,1,
TR,1991,7,1,CAENI,Caenis,1,
TR,1991,7,1,BAETI,Baetidae,1,
TR,1991,7,1,EPHED,Ephemerellidae,1,
TR,1991,7,1,STENO,Stenonema,10,
TR,1991,7,1,LEPTO,Leptoceridae,1,
TR,1991,7,1,CHIRO,Chironomidae,63,
TR,1991,7,1,HYALE,Hyalella,122,
TR,1991,7,1,ACARI,Acari,4,
TR,1991,7,1,CLADO,Cladocera,396,
TR,1991,7,1,ORCON,Orconectes,1,
TR,1991,7,1,HYDRA,Hydra,7,
TR,1991,7,2,POLYC,Polycentropus,1,
TR,1991,7,2,HYALE,Hyalella,160,
TR,1991,7,2,HYDRA,Hydra,46,
TR,1991,7,2,CAENI,Caenis,2,
TR,1991,7,2,BAETI,Baetidae,2,
TR,1991,7,2,STENO,Stenonema,18,
TR,1991,7,2,CHIRO,Chironomidae,44,
TR,1991,7,2,OLIGO,Oligochaeta ,88,
TR,1991,7,2,ACARI,Acari,5,
TR,1991,7,2,CLADO,Cladocera,622,
TR,1991,7,2,COPEP,Copepoda,3,
TR,1991,7,3,EPHED,Ephemerellidae,2,
TR,1991,7,3,CHIRO,Chironomidae,40,
TR,1991,7,3,ACARI,Acari,4,
TR,1991,7,3,PLANA,Planaria,1,
TR,1991,7,3,CAENI,Caenis,5,
TR,1991,7,3,BAETI,Baetidae,3,
TR,1991,7,3,STENO,Stenonema,21,
TR,1991,7,3,ENALL,Enallagma,1,
TR,1991,7,3,OXYTH,Oxyethira,1,
TR,1991,7,3,OLIGO,Oligochaeta ,93,
TR,1991,7,3,HYALE,Hyalella,252,
TR,1991,7,3,CLADO,Cladocera,346,
TR,1991,7,3,COPEP,Copepoda,1,
TR,1991,7,3,HYDRA,Hydra,16,
TR,1991,17,1,STENO,Stenonema,3,
TR,1991,17,1,CHIRO,Chironomidae,38,
TR,1991,17,1,OLIGO,Oligochaeta ,24,
TR,1991,17,1,HYALE,Hyalella,21,
TR,1991,17,1,CLADO,Cladocera,110,
TR,1991,17,1,COPEP,Copepoda,8,
TR,1991,17,1,HYDRA,Hydra,4,
TR,1991,17,1,OSTRA,Ostracoda,12,
TR,1991,17,2,EPHED,Ephemerellidae,2,
TR,1991,17,2,STENO,Stenonema,7,
TR,1991,17,2,CHIRO,Chironomidae,45,
TR,1991,17,2,OLIGO,Oligochaeta ,10,
TR,1991,17,2,HYALE,Hyalella,69,
TR,1991,17,2,ACARI,Acari,1,
TR,1991,17,2,CLADO,Cladocera,271,
TR,1991,17,2,COPEP,Copepoda,3,
TR,1991,17,2,OSTRA,Ostracoda,7,
TR,1991,17,3,STENO,Stenonema,1,
TR,1991,17,3,CHIRO,Chironomidae,5,
TR,1991,17,3,OLIGO,Oligochaeta ,1,
TR,1991,17,3,HYALE,Hyalella,1,
TR,1991,17,3,CLADO,Cladocera,10,
TR,1991,31,1,EPHED,Ephemerellidae,1,
TR,1991,31,1,STENO,Stenonema,3,
TR,1991,31,1,POLYC,Polycentropus,1,
TR,1991,31,1,CHIRO,Chironomidae,94,
TR,1991,31,1,OLIGO,Oligochaeta ,2,
TR,1991,31,1,HYALE,Hyalella,19,
TR,1991,31,1,CLADO,Cladocera,2,
TR,1991,31,1,COPEP,Copepoda,1,
TR,1991,31,1,OSTRA,Ostracoda,5,
TR,1991,31,2,CLADO,Cladocera,1,
TR,1991,31,3,BAETI,Baetidae,1,
TR,1991,31,3,OECET,Oecetis,1,
TR,1991,31,3,CHIRO,Chironomidae,402,
TR,1991,31,3,ACARI,Acari,10,
TR,1991,31,3,OSTRA,Ostracoda,66,
TR,1991,31,3,CAENI,Caenis,10,
TR,1991,31,3,STENO,Stenonema,7,
TR,1991,31,3,LADON,Ladona,1,
TR,1991,31,3,OXYTH,Oxyethira,1,
TR,1991,31,3,POLYC,Polycentropus,2,
TR,1991,31,3,CERAT,Ceratopogonidae,1,
TR,1991,31,3,OLIGO,Oligochaeta ,86,
TR,1991,31,3,HYALE,Hyalella,90,
TR,1991,31,3,PELEC,Pelecypoda,1,
TR,1991,31,3,CLADO,Cladocera,61,
TR,1991,31,3,COPEP,Copepoda,60,
TR,1991,31,3,HYDRA,Hydra,5,
TR,1991,31,3,PLANA,Planaria,3,
TR,1991,50,1,EPHED,Ephemerellidae,4,
TR,1991,50,1,POLYC,Polycentropus,3,
TR,1991,50,1,ASELD,Asellidae,2,
TR,1991,50,1,CLADO,Cladocera,14,
TR,1991,50,1,CAENI,Caenis,3,
TR,1991,50,1,STENO,Stenonema,2,
TR,1991,50,1,NECTO,Nectopsyche ,6,
TR,1991,50,1,OECET,Oecetis,3,
TR,1991,50,1,CHIRO,Chironomidae,220,
TR,1991,50,1,OLIGO,Oligochaeta ,79,
TR,1991,50,1,HYALE,Hyalella,60,
TR,1991,50,1,AMNIC,Amnicola,1,
TR,1991,50,1,ACARI,Acari,4,
TR,1991,50,1,COPEP,Copepoda,11,
TR,1991,50,1,HYDRA,Hydra,10,
TR,1991,50,1,OSTRA,Ostracoda,26,
TR,1991,50,1,PLANA,Planaria,21,
TR,1991,50,2,CAENI,Caenis,15,
TR,1991,50,2,EPHED,Ephemerellidae,8,
TR,1991,50,2,STENO,Stenonema,3,
TR,1991,50,2,ENALL,Enallagma,2,
TR,1991,50,2,GOMPH,Gomphidae,1,
TR,1991,50,2,NECTO,Nectopsyche ,10,
TR,1991,50,2,OECET,Oecetis,9,
TR,1991,50,2,OXYTH,Oxyethira,2,
TR,1991,50,2,POLYC,Polycentropus,1,
TR,1991,50,2,DUBIR,Dubiraphia,10,
TR,1991,50,2,CERAT,Ceratopogonidae,3,
TR,1991,50,2,CHIRO,Chironomidae,601,
TR,1991,50,2,TIPUL,Tipulidae,2,
TR,1991,50,2,OLIGO,Oligochaeta ,59,
TR,1991,50,2,HYALE,Hyalella,73,
TR,1991,50,2,ASELD,Asellidae,1,
TR,1991,50,2,PELEC,Pelecypoda,6,
TR,1991,50,2,AMNIC,Amnicola,1,
TR,1991,50,2,ACARI,Acari,24,
TR,1991,50,2,CLADO,Cladocera,13,
TR,1991,50,2,COPEP,Copepoda,10,
TR,1991,50,2,HYDRA,Hydra,5,
TR,1991,50,2,OSTRA,Ostracoda,103,
TR,1991,50,2,PLANA,Planaria,37,
TR,1991,50,3,DUBIR,Dubiraphia,3,
TR,1991,50,3,HYALE,Hyalella,66,
TR,1991,50,3,ACARI,Acari,6,
TR,1991,50,3,HYDRA,Hydra,21,
TR,1991,50,3,CAENI,Caenis,19,
TR,1991,50,3,EURYL,Eurylophella,6,
TR,1991,50,3,STENO,Stenonema,3,
TR,1991,50,3,NECTO,Nectopsyche ,10,
TR,1991,50,3,OECET,Oecetis,7,
TR,1991,50,3,POLYC,Polycentropus,4,
TR,1991,50,3,CHIRO,Chironomidae,543,
TR,1991,50,3,EMPID,Empididae,2,
TR,1991,50,3,OLIGO,Oligochaeta ,143,
TR,1991,50,3,ASELD,Asellidae,3,
TR,1991,50,3,AMNIC,Amnicola,4,
TR,1991,50,3,HELIS,Helisoma,1,
TR,1991,50,3,CLADO,Cladocera,11,
TR,1991,50,3,COPEP,Copepoda,3,
TR,1991,50,3,OSTRA,Ostracoda,27,
TR,1991,50,3,PLANA,Planaria,41,
TR,1991,67,1,EURYL,Eurylophella,6,
TR,1991,67,1,OECET,Oecetis,1,
TR,1991,67,1,CERAT,Ceratopogonidae,3,
TR,1991,67,1,HELIS,Helisoma,19,
TR,1991,67,1,HYDRA,Hydra,1,
TR,1991,67,1,CAENI,Caenis,5,
TR,1991,67,1,PARAL,Paraleptophlebia,1,
TR,1991,67,1,STENO,Stenonema,12,
TR,1991,67,1,ENALL,Enallagma,1,
TR,1991,67,1,POLYC,Polycentropus,2,
TR,1991,67,1,DUBIR,Dubiraphia,1,
TR,1991,67,1,CHIRO,Chironomidae,717,
TR,1991,67,1,OLIGO,Oligochaeta ,147,
TR,1991,67,1,HYALE,Hyalella,43,
TR,1991,67,1,ACARI,Acari,6,
TR,1991,67,1,CLADO,Cladocera,312,
TR,1991,67,1,COPEP,Copepoda,67,
TR,1991,67,1,OSTRA,Ostracoda,32,
TR,1991,67,1,PLANA,Planaria,7,
TR,1991,67,2,CAENI,Caenis,12,
TR,1991,67,2,EURYL,Eurylophella,3,
TR,1991,67,2,PARAL,Paraleptophlebia,2,
TR,1991,67,2,STENO,Stenonema,12,
TR,1991,67,2,OECET,Oecetis,2,
TR,1991,67,2,POLYC,Polycentropus,2,
TR,1991,67,2,DUBIR,Dubiraphia,1,
TR,1991,67,2,CHIRO,Chironomidae,367,
TR,1991,67,2,OLIGO,Oligochaeta ,112,
TR,1991,67,2,HYALE,Hyalella,50,
TR,1991,67,2,HELIS,Helisoma,4,
TR,1991,67,2,ACARI,Acari,2,
TR,1991,67,2,CLADO,Cladocera,478,
TR,1991,67,2,COPEP,Copepoda,19,
TR,1991,67,2,HYDRA,Hydra,3,
TR,1991,67,2,OSTRA,Ostracoda,8,
TR,1991,67,2,PLANA,Planaria,10,
TR,1991,67,3,CAENI,Caenis,9,
TR,1991,67,3,BAETI,Baetidae,1,
TR,1991,67,3,EURYL,Eurylophella,1,
TR,1991,67,3,PARAL,Paraleptophlebia,2,
TR,1991,67,3,STENO,Stenonema,11,
TR,1991,67,3,HYDRP,Hydroptila,1,
TR,1991,67,3,OECET,Oecetis,1,
TR,1991,67,3,POLYC,Polycentropus,1,
TR,1991,67,3,CHIRO,Chironomidae,589,
TR,1991,67,3,OLIGO,Oligochaeta ,155,
TR,1991,67,3,HYALE,Hyalella,34,
TR,1991,67,3,HELIS,Helisoma,16,
TR,1991,67,3,ACARI,Acari,5,
TR,1991,67,3,CLADO,Cladocera,2490,
TR,1991,67,3,COPEP,Copepoda,17,
TR,1991,67,3,HYDRA,Hydra,3,
TR,1991,67,3,OSTRA,Ostracoda,11,
TR,1991,67,3,PLANA,Planaria,11,
TR,1991,G,1,OLIGO,Oligochaeta ,29,
TR,1991,G,1,COPEP,Copepoda,3,
TR,1991,G,1,PLANA,Planaria,1,
TR,1991,G,1,CHIRO,Chironomidae,10,
TR,1991,G,1,HYALE,Hyalella,2,
TR,1991,G,1,ACARI,Acari,1,
TR,1991,G,1,CLADO,Cladocera,7,
TR,1991,G,1,HYDRA,Hydra,7,
TR,1991,G,1,OSTRA,Ostracoda,22,
TR,1991,G,2,CLADO,Cladocera,3,
TR,1991,G,2,OSTRA,Ostracoda,18,
TR,1991,G,2,CHIRO,Chironomidae,7,
TR,1991,G,2,OLIGO,Oligochaeta ,13,
TR,1991,G,2,HYALE,Hyalella,5,
TR,1991,G,2,COPEP,Copepoda,7,
TR,1991,G,2,HYDRA,Hydra,3,
TR,1991,G,3,HYALE,Hyalella,8,
TR,1991,G,3,OSTRA,Ostracoda,26,
TR,1991,G,3,CAENI,Caenis,1,
TR,1991,G,3,CHIRO,Chironomidae,10,
TR,1991,G,3,OLIGO,Oligochaeta ,11,
TR,1991,G,3,COPEP,Copepoda,10,
TR,1991,G,3,HYDRA,Hydra,14,
TR,1992,17,1,HYALE,Hyalella,27,
TR,1992,17,1,HYDRA,Hydra,58,
TR,1992,17,1,PARAL,Paraleptophlebia,1,
TR,1992,17,1,CHIRO,Chironomidae,17,
TR,1992,17,1,OLIGO,Oligochaeta ,6,
TR,1992,17,1,CLADO,Cladocera,97,
TR,1992,17,1,COPEP,Copepoda,8,
TR,1992,17,1,OSTRA,Ostracoda,3,
TR,1992,17,3,BAETI,Baetidae,1,
TR,1992,17,3,STENO,Stenonema,3,
TR,1992,17,3,CHIRO,Chironomidae,27,
TR,1992,17,3,OLIGO,Oligochaeta ,5,
TR,1992,17,3,HYALE,Hyalella,49,
TR,1992,17,3,ACARI,Acari,1,
TR,1992,17,3,CLADO,Cladocera,143,
TR,1992,17,3,COPEP,Copepoda,4,
TR,1992,17,3,HYDRA,Hydra,44,
TR,1992,17,3,OSTRA,Ostracoda,3,
TR,1992,31,1,CAENI,Caenis,5,
TR,1992,31,1,EURYL,Eurylophella,1,
TR,1992,31,1,PARAL,Paraleptophlebia,7,
TR,1992,31,1,STENO,Stenonema,4,
TR,1992,31,1,OECET,Oecetis,1,
TR,1992,31,1,POLYC,Polycentropus,7,
TR,1992,31,1,CHIRO,Chironomidae,153,
TR,1992,31,1,OLIGO,Oligochaeta ,10,
TR,1992,31,1,HYALE,Hyalella,74,
TR,1992,31,1,ACARI,Acari,11,
TR,1992,31,1,CLADO,Cladocera,12,
TR,1992,31,1,COPEP,Copepoda,25,
TR,1992,31,1,ORCON,Orconectes,1,
TR,1992,31,1,HYDRA,Hydra,64,
TR,1992,31,1,OSTRA,Ostracoda,36,
TR,1992,31,1,PLANA,Planaria,7,
TR,1992,31,2,CHIRO,Chironomidae,168,
TR,1992,31,2,ACARI,Acari,4,
TR,1992,31,2,HYDRA,Hydra,173,
TR,1992,31,2,CAENI,Caenis,2,
TR,1992,31,2,PARAL,Paraleptophlebia,5,
TR,1992,31,2,STENO,Stenonema,6,
TR,1992,31,2,OECET,Oecetis,3,
TR,1992,31,2,POLYC,Polycentropus,3,
TR,1992,31,2,OLIGO,Oligochaeta ,29,
TR,1992,31,2,HYALE,Hyalella,47,
TR,1992,31,2,PELEC,Pelecypoda,1,
TR,1992,31,2,CLADO,Cladocera,51,
TR,1992,31,2,COLLE,Collembola,1,
TR,1992,31,2,COPEP,Copepoda,14,
TR,1992,31,2,OSTRA,Ostracoda,17,
TR,1992,31,2,PLANA,Planaria,6,
TR,1992,31,3,EURYL,Eurylophella,1,
TR,1992,31,3,POLYC,Polycentropus,1,
TR,1992,31,3,HYALE,Hyalella,51,
TR,1992,31,3,ORCON,Orconectes,1,
TR,1992,31,3,CAENI,Caenis,5,
TR,1992,31,3,STENO,Stenonema,3,
TR,1992,31,3,OECET,Oecetis,7,
TR,1992,31,3,CHIRO,Chironomidae,110,
TR,1992,31,3,HIRUD,Hirudinea,1,
TR,1992,31,3,OLIGO,Oligochaeta ,5,
TR,1992,31,3,ACARI,Acari,8,
TR,1992,31,3,CLADO,Cladocera,6,
TR,1992,31,3,COPEP,Copepoda,12,
TR,1992,31,3,HYDRA,Hydra,12,
TR,1992,31,3,OSTRA,Ostracoda,17,
TR,1992,50,1,EURYL,Eurylophella,2,
TR,1992,50,1,POLYC,Polycentropus,3,
TR,1992,50,1,STENO,Stenonema,12,
TR,1992,50,1,ENALL,Enallagma,2,
TR,1992,50,1,OECET,Oecetis,14,
TR,1992,50,1,CERAT,Ceratopogonidae,1,
TR,1992,50,1,CHIRO,Chironomidae,151,
TR,1992,50,1,HIRUD,Hirudinea,1,
TR,1992,50,1,OLIGO,Oligochaeta ,40,
TR,1992,50,1,HYALE,Hyalella,99,
TR,1992,50,1,HELIS,Helisoma,2,
TR,1992,50,1,ACARI,Acari,8,
TR,1992,50,1,CLADO,Cladocera,5,
TR,1992,50,1,COPEP,Copepoda,3,
TR,1992,50,1,HYDRA,Hydra,9,
TR,1992,50,1,OSTRA,Ostracoda,11,
TR,1992,50,1,PLANA,Planaria,26,
TR,1992,50,2,CAENI,Caenis,1,
TR,1992,50,2,EURYL,Eurylophella,2,
TR,1992,50,2,PARAL,Paraleptophlebia,1,
TR,1992,50,2,STENO,Stenonema,3,
TR,1992,50,2,ENALL,Enallagma,2,
TR,1992,50,2,OECET,Oecetis,2,
TR,1992,50,2,POLYC,Polycentropus,1,
TR,1992,50,2,CERAT,Ceratopogonidae,2,
TR,1992,50,2,CHIRO,Chironomidae,119,
TR,1992,50,2,EMPID,Empididae,2,
TR,1992,50,2,OLIGO,Oligochaeta ,18,
TR,1992,50,2,HYALE,Hyalella,26,
TR,1992,50,2,AMNIC,Amnicola,6,
TR,1992,50,2,HELIS,Helisoma,1,
TR,1992,50,2,ACARI,Acari,8,
TR,1992,50,2,CLADO,Cladocera,28,
TR,1992,50,2,COPEP,Copepoda,5,
TR,1992,50,2,HYDRA,Hydra,6,
TR,1992,50,2,OSTRA,Ostracoda,8,
TR,1992,50,2,PLANA,Planaria,18,
TR,1992,50,3,ENALL,Enallagma,3,
TR,1992,50,3,OXYTH,Oxyethira,2,
TR,1992,50,3,HYALE,Hyalella,21,
TR,1992,50,3,CLADO,Cladocera,6,
TR,1992,50,3,OSTRA,Ostracoda,22,
TR,1992,50,3,CAENI,Caenis,2,
TR,1992,50,3,EURYL,Eurylophella,2,
TR,1992,50,3,STENO,Stenonema,6,
TR,1992,50,3,HYDRP,Hydroptila,3,
TR,1992,50,3,OECET,Oecetis,24,
TR,1992,50,3,CERAT,Ceratopogonidae,1,
TR,1992,50,3,CHIRO,Chironomidae,118,
TR,1992,50,3,OLIGO,Oligochaeta ,32,
TR,1992,50,3,AMNIC,Amnicola,3,
TR,1992,50,3,HELIS,Helisoma,3,
TR,1992,50,3,ACARI,Acari,12,
TR,1992,50,3,COPEP,Copepoda,14,
TR,1992,50,3,HYDRA,Hydra,16,
TR,1992,50,3,PLANA,Planaria,8,
TR,1992,56,1,LEPTO,Leptoceridae,9,
TR,1992,56,1,POLYC,Polycentropus,7,
TR,1992,56,1,CHIRO,Chironomidae,414,
TR,1992,56,1,HYALE,Hyalella,189,
TR,1992,56,1,CAENI,Caenis,9,
TR,1992,56,1,EURYL,Eurylophella,1,
TR,1992,56,1,MYSTA,Mystacides,5,
TR,1992,56,1,NECTO,Nectopsyche ,3,
TR,1992,56,1,OECET,Oecetis,3,
TR,1992,56,1,DUBIR,Dubiraphia,1,
TR,1992,56,1,CERAT,Ceratopogonidae,7,
TR,1992,56,1,EMPID,Empididae,3,
TR,1992,56,1,HIRUD,Hirudinea,6,
