lakeid,year4,sampledate,taxon,species_code,density,avg_length,comments
ME,1980,1980-01-10,KERATELLA COCHLEARIS,61801,116000,,
ME,1980,1980-01-10,KERATELLA QUADRATA,61806,14000,,
ME,1980,1980-01-10,LEPTODIAPTOMUS SICILIS,30403,5000,,
ME,1980,1980-01-10,LEPTODIAPTOMUS SICILOIDES,30404,9000,1.2,
ME,1980,1980-01-10,POLYARTHRA,63000,33000,,
ME,1980,1980-04-13,ASCOMORPHA OVALIS,60202,10000,0.09,
ME,1980,1980-04-13,BRACHIONUS CALYCIFLORUS,60406,21000,0.37,
ME,1980,1980-04-13,CHYDORUS SPHAERICUS,51005,14000,0.31,
ME,1980,1980-04-13,CONOCHILOIDES NATANS,60802,419000,0.16,
ME,1980,1980-04-13,COPEPOD NAUPLII,10000,1340000,0.25,
ME,1980,1980-04-13,CYCLOPOIDA COPEPODITES,20000,370000,0.51,
ME,1980,1980-04-13,DAPHNIA MENDOTAE,51103,8000,1.32,
ME,1980,1980-04-13,DAPHNIA MENDOTAE JUVENILE,51103,2000,0.54,
ME,1980,1980-04-13,DIACYCLOPS THOMASI,20302,716000,0.99,
ME,1980,1980-04-13,EUBOSMINA COREGONI,51501,3000,0.38,
ME,1980,1980-04-13,KERATELLA COCHLEARIS,61801,10000,0.12,
ME,1980,1980-04-13,LEPTODIAPTOMUS SICILOIDES,30404,10000,1,
ME,1980,1980-04-13,POLYARTHRA,63000,10000,0.18,
ME,1980,1980-04-13,POMPHYLOX SULCATA,63101,21000,0.09,
ME,1980,1980-04-30,BRACHIONUS CALYCIFLORUS,60406,133000,0.41,
ME,1980,1980-04-30,CALANOIDA COPEPODITES,30000,9000,0.46,
ME,1980,1980-04-30,CHYDORUS SPHAERICUS,51005,27000,0.34,
ME,1980,1980-04-30,CONOCHILOIDES NATANS,60802,689000,0.18,
ME,1980,1980-04-30,COPEPOD NAUPLII,10000,313000,0.18,
ME,1980,1980-04-30,CYCLOPOIDA COPEPODITES,20000,858000,0.54,
ME,1980,1980-04-30,DAPHNIA MENDOTAE,51103,3000,1.35,
ME,1980,1980-04-30,DAPHNIA MENDOTAE JUVENILE,51103,3000,0.54,
ME,1980,1980-04-30,DIACYCLOPS THOMASI,20302,364000,0.94,
ME,1980,1980-04-30,KERATELLA QUADRATA,61806,98000,0.15,
ME,1980,1980-04-30,LEPTODIAPTOMUS SICILOIDES,30404,27000,0.99,
ME,1980,1980-04-30,MESOCYCLOPS EDAX,20601,4000,0.84,
ME,1980,1980-04-30,POLYARTHRA,63000,31000,0.16,
ME,1980,1980-05-21,BOSMINA LONGIROSTRIS,50701,4000,0.29,
ME,1980,1980-05-21,BRACHIONUS,60400,18000,0.31,
ME,1980,1980-05-21,CALANOIDA COPEPODITES,30000,9000,0.48,
ME,1980,1980-05-21,CHYDORUS SPHAERICUS,51005,102000,0.36,
ME,1980,1980-05-21,COPEPOD NAUPLII,10000,2662000,0.2,
ME,1980,1980-05-21,CYCLOPOIDA COPEPODITES,20000,2458000,0.52,
ME,1980,1980-05-21,DAPHNIA MENDOTAE,51103,16000,1.53,
ME,1980,1980-05-21,DAPHNIA MENDOTAE JUVENILE,51103,35000,0.73,
ME,1980,1980-05-21,DIACYCLOPS THOMASI,20302,1160000,0.83,
ME,1980,1980-05-21,FILINIA,61400,27000,0.15,
ME,1980,1980-05-21,KERATELLA COCHLEARIS,61801,156000,,
ME,1980,1980-05-21,KERATELLA QUADRATA,61806,98000,0.16,
ME,1980,1980-05-21,MESOCYCLOPS EDAX,20601,31000,1.24,
ME,1980,1980-05-21,POLYARTHRA,63000,98000,0.17,
ME,1980,1980-06-03,ASPLANCHNA,60300,14000,0.45,
ME,1980,1980-06-03,BOSMINA LONGIROSTRIS,50701,57000,0.39,
ME,1980,1980-06-03,BRACHIONUS,60400,14000,0.21,
ME,1980,1980-06-03,CALANOIDA COPEPODITES,30000,26000,0.52,
ME,1980,1980-06-03,CHYDORUS SPHAERICUS,51005,35000,0.37,
ME,1980,1980-06-03,CONOCHILUS UNICORNIS,60902,54000,0.18,
ME,1980,1980-06-03,COPEPOD NAUPLII,10000,913000,0.21,
ME,1980,1980-06-03,CYCLOPOIDA COPEPODITES,20000,3490000,0.67,
ME,1980,1980-06-03,DAPHNIA MENDOTAE,51103,38000,1.51,
ME,1980,1980-06-03,DAPHNIA MENDOTAE JUVENILE,51103,143000,0.87,
ME,1980,1980-06-03,DAPHNIA PARVULA,51105,5000,1.32,
ME,1980,1980-06-03,DAPHNIA RETROCURVA,51107,5000,1.35,
ME,1980,1980-06-03,DAPHNIA RETROCURVA JUVENILE,51107,13000,0.78,
ME,1980,1980-06-03,DIACYCLOPS THOMASI,20302,26000,1.1,
ME,1980,1980-06-03,DIAPHANOSOMA BIRGEI JUVENILE,51202,5000,0.84,
ME,1980,1980-06-03,KERATELLA COCHLEARIS,61801,474000,0.12,
ME,1980,1980-06-03,KERATELLA QUADRATA,61806,190000,0.2,
ME,1980,1980-06-03,LEPTODIAPTOMUS SICILOIDES,30404,40000,1.3,
ME,1980,1980-06-03,MESOCYCLOPS EDAX,20601,4000,0.82,
ME,1980,1980-06-03,POLYARTHRA,63000,27000,,
ME,1980,1980-06-17,ASPLANCHNA,60300,13000,0.16,
ME,1980,1980-06-17,BOSMINA LONGIROSTRIS,50701,136000,0.36,
ME,1980,1980-06-17,CALANOIDA COPEPODITES,30000,176000,0.56,
ME,1980,1980-06-17,CHYDORUS SPHAERICUS,51005,26000,,
ME,1980,1980-06-17,CONOCHILUS UNICORNIS,60902,39000,0.12,
ME,1980,1980-06-17,COPEPOD NAUPLII,10000,443000,0.21,
ME,1980,1980-06-17,CYCLOPOIDA COPEPODITES,20000,1479000,0.67,
ME,1980,1980-06-17,DAPHNIA MENDOTAE,51103,152000,1.45,
ME,1980,1980-06-17,DAPHNIA MENDOTAE JUVENILE,51103,283000,0.87,
ME,1980,1980-06-17,DAPHNIA PARVULA,51105,9000,0.91,
ME,1980,1980-06-17,DAPHNIA PARVULA JUVENILE,51105,9000,0.61,
ME,1980,1980-06-17,DAPHNIA RETROCURVA JUVENILE,51107,3000,0.89,
ME,1980,1980-06-17,DIACYCLOPS THOMASI,20302,4000,1.15,
ME,1980,1980-06-17,DIAPHANOSOMA BIRGEI JUVENILE,51202,9000,0.79,
ME,1980,1980-06-17,KERATELLA COCHLEARIS,61801,316000,,
ME,1980,1980-06-17,KERATELLA QUADRATA,61806,434000,0.11,
ME,1980,1980-06-17,LEPTODIAPTOMUS SICILOIDES,30404,57000,1.18,
ME,1980,1980-06-17,LEPTODORA KINDTI,52301,56,,
ME,1980,1980-06-17,NOTHOLCA,62600,13000,,
ME,1980,1980-06-17,POLYARTHRA,63000,105000,0.1,
ME,1980,1980-06-17,POMPHYLOX SULCATA,63101,26000,,
ME,1980,1980-06-30,BOSMINA LONGIROSTRIS,50701,74000,0.44,
ME,1980,1980-06-30,CALANOIDA COPEPODITES,30000,298000,0.67,
ME,1980,1980-06-30,CHYDORUS SPHAERICUS,51005,15000,0.28,
ME,1980,1980-06-30,CONOCHILUS UNICORNIS,60902,15000,,
ME,1980,1980-06-30,COPEPOD NAUPLII,10000,379000,,
ME,1980,1980-06-30,CYCLOPOIDA COPEPODITES,20000,60000,0.53,
ME,1980,1980-06-30,DAPHNIA MENDOTAE,51103,83000,1.66,
ME,1980,1980-06-30,DAPHNIA MENDOTAE JUVENILE,51103,57000,0.99,
ME,1980,1980-06-30,DAPHNIA PARVULA,51105,3000,0.86,
ME,1980,1980-06-30,DIACYCLOPS THOMASI,20302,402000,0.88,
ME,1980,1980-06-30,DIAPHANOSOMA BIRGEI,51202,3000,1.25,
ME,1980,1980-06-30,KERATELLA COCHLEARIS,61801,372000,,
ME,1980,1980-06-30,KERATELLA QUADRATA,61806,156000,,
ME,1980,1980-06-30,LEPTODIAPTOMUS SICILOIDES,30404,15000,1.15,
ME,1980,1980-06-30,LEPTODORA KINDTI,52301,113,,
ME,1980,1980-06-30,POLYARTHRA,63000,104000,,
ME,1980,1980-06-30,POMPHYLOX SULCATA,63101,372000,,
ME,1980,1980-06-30,SKISTODIAPTOMUS OREGONENSIS,30801,30000,1.1,
ME,1980,1980-07-14,ACANTHOCYCLOPS VERNALIS,20101,16000,1.02,
ME,1980,1980-07-14,ASCOMORPHA OVALIS,60202,28000,0.11,
ME,1980,1980-07-14,BOSMINA LONGIROSTRIS,50701,3000,0.22,
ME,1980,1980-07-14,BRACHIONUS,60400,7000,,
ME,1980,1980-07-14,CALANOIDA COPEPODITES,30000,106000,0.61,
ME,1980,1980-07-14,CHYDORUS SPHAERICUS,51005,16000,0.33,
ME,1980,1980-07-14,CONOCHILUS UNICORNIS,60902,142000,,
ME,1980,1980-07-14,COPEPOD NAUPLII,10000,1275000,0.21,
ME,1980,1980-07-14,CYCLOPOIDA COPEPODITES,20000,102000,0.49,
ME,1980,1980-07-14,DIACYCLOPS THOMASI,20302,37000,0.81,
ME,1980,1980-07-14,DIAPHANOSOMA BIRGEI JUVENILE,51202,38000,0.59,
ME,1980,1980-07-14,KERATELLA COCHLEARIS,61801,160000,0.12,
ME,1980,1980-07-14,KERATELLA QUADRATA,61806,3019000,0.13,
ME,1980,1980-07-14,LEPTODIAPTOMUS SICILOIDES,30404,221000,1.03,
ME,1980,1980-07-14,MESOCYCLOPS EDAX,20601,87000,1.2,
ME,1980,1980-07-14,POMPHYLOX SULCATA,63101,123000,0.1,
ME,1980,1980-07-14,SKISTODIAPTOMUS OREGONENSIS,30801,12000,1.1,
ME,1980,1980-07-14,TRICHOCERCA SIMILIS,63617,28000,,
ME,1980,1980-07-29,ACANTHOCYCLOPS VERNALIS,20101,20000,0.96,
ME,1980,1980-07-29,ASCOMORPHA OVALIS,60202,80000,0.1,
ME,1980,1980-07-29,CALANOIDA COPEPODITES,30000,113000,0.55,
ME,1980,1980-07-29,CONOCHILUS UNICORNIS,60902,2410000,0.11,
ME,1980,1980-07-29,COPEPOD NAUPLII,10000,450000,0.2,
ME,1980,1980-07-29,CYCLOPOIDA COPEPODITES,20000,43000,0.36,
ME,1980,1980-07-29,DAPHNIA MENDOTAE JUVENILE,51103,2000,0.62,
ME,1980,1980-07-29,DIACYCLOPS THOMASI,20302,70000,1.1,
ME,1980,1980-07-29,DIAPHANOSOMA BIRGEI,51202,16000,1.09,
ME,1980,1980-07-29,DIAPHANOSOMA BIRGEI JUVENILE,51202,55000,0.69,
ME,1980,1980-07-29,FILINIA,61400,140000,0.12,
ME,1980,1980-07-29,KERATELLA COCHLEARIS,61801,400000,0.11,
ME,1980,1980-07-29,LEPTODIAPTOMUS SICILOIDES,30404,107000,1.1,
ME,1980,1980-07-29,LEPTODORA KINDTI,52301,170,,
ME,1980,1980-07-29,POLYARTHRA,63000,10000,0.1,
ME,1980,1980-07-29,POMPHYLOX SULCATA,63101,240000,0.09,
ME,1980,1980-07-29,SKISTODIAPTOMUS OREGONENSIS,30801,37000,1.1,
ME,1980,1980-07-29,TRICHOCERCA SIMILIS,63617,30000,0.12,
ME,1980,1980-08-11,ACANTHOCYCLOPS VERNALIS,20101,8000,1.05,
ME,1980,1980-08-11,ASCOMORPHA OVALIS,60202,92000,0.11,
ME,1980,1980-08-11,CALANOIDA COPEPODITES,30000,118000,0.8,
ME,1980,1980-08-11,CHYDORUS SPHAERICUS,51005,799000,0.25,
ME,1980,1980-08-11,CONOCHILUS UNICORNIS,60902,677000,0.16,
ME,1980,1980-08-11,COPEPOD NAUPLII,10000,1277000,0.21,
ME,1980,1980-08-11,CYCLOPOIDA COPEPODITES,20000,233000,0.42,
ME,1980,1980-08-11,DAPHNIA MENDOTAE JUVENILE,51103,8000,0.64,
ME,1980,1980-08-11,DIACYCLOPS THOMASI,20302,65000,,
ME,1980,1980-08-11,DIAPHANOSOMA BIRGEI,51202,11000,1.07,
ME,1980,1980-08-11,DIAPHANOSOMA BIRGEI JUVENILE,51202,21000,0.57,
ME,1980,1980-08-11,FILINIA,61400,206000,0.12,
ME,1980,1980-08-11,KERATELLA COCHLEARIS,61801,241000,0.13,
ME,1980,1980-08-11,LEPTODIAPTOMUS SICILOIDES,30404,382000,1.22,
ME,1980,1980-08-11,LEPTODORA KINDTI,52301,114,,
ME,1980,1980-08-11,MESOCYCLOPS EDAX,20601,88000,1.07,
ME,1980,1980-08-11,POLYARTHRA,63000,11000,,
ME,1980,1980-08-11,POMPHYLOX SULCATA,63101,608000,0.1,
ME,1980,1980-08-11,SKISTODIAPTOMUS OREGONENSIS,30801,57000,0.97,
ME,1980,1980-08-11,TRICHOCERCA SIMILIS,63617,69000,0.14,
ME,1980,1980-08-25,ACANTHOCYCLOPS VERNALIS,20101,32000,1.04,
ME,1980,1980-08-25,ASCOMORPHA OVALIS,60202,11000,0.11,
ME,1980,1980-08-25,CALANOIDA COPEPODITES,30000,324000,0.57,
ME,1980,1980-08-25,CHYDORUS SPHAERICUS,51005,1008000,0.32,
ME,1980,1980-08-25,CONOCHILUS UNICORNIS,60902,237000,0.14,
ME,1980,1980-08-25,COPEPOD NAUPLII,10000,992000,0.23,
ME,1980,1980-08-25,CYCLOPOIDA COPEPODITES,20000,227000,0.56,
ME,1980,1980-08-25,DAPHNIA MENDOTAE JUVENILE,51103,2000,0.57,
ME,1980,1980-08-25,DAPHNIA RETROCURVA JUVENILE,51107,4000,0.6,
ME,1980,1980-08-25,DIACYCLOPS THOMASI,20302,130000,0.84,
ME,1980,1980-08-25,DIAPHANOSOMA BIRGEI,51202,6000,0.94,
ME,1980,1980-08-25,DIAPHANOSOMA BIRGEI JUVENILE,51202,9000,0.73,
ME,1980,1980-08-25,FILINIA,61400,22000,0.1,
ME,1980,1980-08-25,KERATELLA COCHLEARIS,61801,86000,0.11,
ME,1980,1980-08-25,LEPTODIAPTOMUS SICILOIDES,30404,97000,1.1,
ME,1980,1980-08-25,LEPTODORA KINDTI,52301,283,,
ME,1980,1980-08-25,MESOCYCLOPS EDAX,20601,51000,1.06,
ME,1980,1980-08-25,POLYARTHRA,63000,11000,0.11,
ME,1980,1980-08-25,POMPHYLOX SULCATA,63101,43000,0.1,
ME,1980,1980-08-25,SKISTODIAPTOMUS OREGONENSIS,30801,32000,1.05,
ME,1980,1980-08-25,TRICHOCERCA,63600,43000,0.12,
ME,1980,1980-09-08,ACANTHOCYCLOPS VERNALIS,20101,87000,0.89,
ME,1980,1980-09-08,CALANOIDA COPEPODITES,30000,71000,0.66,
ME,1980,1980-09-08,CHYDORUS SPHAERICUS,51005,155000,0.3,
ME,1980,1980-09-08,CONOCHILUS UNICORNIS,60902,29000,,
ME,1980,1980-09-08,COPEPOD NAUPLII,10000,398000,0.23,
ME,1980,1980-09-08,CYCLOPOIDA COPEPODITES,20000,94000,,
ME,1980,1980-09-08,DAPHNIA MENDOTAE JUVENILE,51103,2000,0.71,
ME,1980,1980-09-08,DAPHNIA PARVULA JUVENILE,51105,2000,0.54,
ME,1980,1980-09-08,DAPHNIA RETROCURVA JUVENILE,51107,2000,0.98,
ME,1980,1980-09-08,DIACYCLOPS THOMASI,20302,3000,1.05,
ME,1980,1980-09-08,DIAPHANOSOMA BIRGEI,51202,8000,1.14,
ME,1980,1980-09-08,DIAPHANOSOMA BIRGEI JUVENILE,51202,10000,0.63,
ME,1980,1980-09-08,FILINIA,61400,29000,0.09,
ME,1980,1980-09-08,KERATELLA COCHLEARIS,61801,58000,0.11,
ME,1980,1980-09-08,LEPTODIAPTOMUS SICILOIDES,30404,107000,1.1,
ME,1980,1980-09-08,LEPTODORA KINDTI,52301,56,,
ME,1980,1980-09-08,MESOCYCLOPS EDAX,20601,49000,1.01,
ME,1980,1980-09-08,POMPHYLOX SULCATA,63101,97000,0.1,
ME,1980,1980-09-08,SKISTODIAPTOMUS OREGONENSIS,30801,13000,1.1,
ME,1980,1980-09-08,TRICHOCERCA,63600,10000,,
ME,1980,1980-09-25,ACANTHOCYCLOPS VERNALIS,20101,81000,0.96,
ME,1980,1980-09-25,ASCOMORPHA OVALIS,60202,10000,0.11,
ME,1980,1980-09-25,BOSMINA LONGIROSTRIS,50701,3000,0.35,
ME,1980,1980-09-25,CALANOIDA COPEPODITES,30000,81000,0.67,
ME,1980,1980-09-25,CHYDORUS SPHAERICUS,51005,810000,0.27,
ME,1980,1980-09-25,CONOCHILUS UNICORNIS,60902,122000,,
ME,1980,1980-09-25,COPEPOD NAUPLII,10000,858000,0.23,
ME,1980,1980-09-25,CYCLOPOIDA COPEPODITES,20000,146000,0.6,
ME,1980,1980-09-25,DAPHNIA MENDOTAE JUVENILE,51103,4000,0.77,
ME,1980,1980-09-25,DAPHNIA RETROCURVA JUVENILE,51107,4000,0.97,
ME,1980,1980-09-25,DIACYCLOPS THOMASI,20302,31000,0.99,
ME,1980,1980-09-25,DIAPHANOSOMA BIRGEI,51202,2000,0.98,
ME,1980,1980-09-25,DIAPHANOSOMA BIRGEI JUVENILE,51202,24000,0.6,
ME,1980,1980-09-25,FILINIA,61400,41000,0.1,
ME,1980,1980-09-25,KERATELLA COCHLEARIS,61801,34000,0.09,
ME,1980,1980-09-25,KERATELLA QUADRATA,61806,21000,,
ME,1980,1980-09-25,LEPTODIAPTOMUS SICILOIDES,30404,173000,1.1,
ME,1980,1980-09-25,LEPTODORA KINDTI,52301,56,,
ME,1980,1980-09-25,MESOCYCLOPS EDAX,20601,34000,1.03,
ME,1980,1980-09-25,POLYARTHRA,63000,10000,,
ME,1980,1980-09-25,POMPHYLOX SULCATA,63101,183000,0.1,
ME,1980,1980-09-25,SKISTODIAPTOMUS OREGONENSIS,30801,10000,1.05,
ME,1980,1980-09-25,TRICHOCERCA,63600,21000,,
ME,1980,1980-10-15,ACANTHOCYCLOPS VERNALIS,20101,45000,0.94,
ME,1980,1980-10-15,AGLAODIAPTOMUS CLAVIPES,30901,8000,2.1,
ME,1980,1980-10-15,ASCOMORPHA ECAUDIS,60201,44000,,
ME,1980,1980-10-15,BOSMINA LONGIROSTRIS,50701,4000,0.22,
ME,1980,1980-10-15,CALANOIDA COPEPODITES,30000,57000,0.67,
ME,1980,1980-10-15,CHYDORUS SPHAERICUS,51005,290000,0.25,
ME,1980,1980-10-15,CONOCHILUS UNICORNIS,60902,113000,,
ME,1980,1980-10-15,COPEPOD NAUPLII,10000,465000,0.17,
ME,1980,1980-10-15,CYCLOPOIDA COPEPODITES,20000,79000,0.57,
ME,1980,1980-10-15,DAPHNIA MENDOTAE JUVENILE,51103,14000,0.79,
ME,1980,1980-10-15,DAPHNIA PARVULA,51105,2000,1.03,
ME,1980,1980-10-15,DAPHNIA RETROCURVA,51107,7000,1.57,
ME,1980,1980-10-15,DAPHNIA RETROCURVA JUVENILE,51107,16000,0.73,
ME,1980,1980-10-15,DIACYCLOPS THOMASI,20302,478000,0.84,
ME,1980,1980-10-15,DIAPHANOSOMA BIRGEI,51202,25000,1.16,
ME,1980,1980-10-15,DIAPHANOSOMA BIRGEI JUVENILE,51202,27000,0.59,
ME,1980,1980-10-15,FILINIA,61400,11000,,
ME,1980,1980-10-15,KERATELLA COCHLEARIS,61801,328000,0.11,
ME,1980,1980-10-15,LEPTODIAPTOMUS SICILOIDES,30404,132000,1.15,
ME,1980,1980-10-15,LEPTODORA KINDTI,52301,510,,
ME,1980,1980-10-15,MESOCYCLOPS EDAX,20601,30000,1.11,
ME,1980,1980-10-15,POLYARTHRA,63000,158000,0.13,
ME,1980,1980-10-15,POMPHYLOX SULCATA,63101,102000,0.1,
ME,1980,1980-10-15,SKISTODIAPTOMUS OREGONENSIS,30801,8000,0.85,
ME,1980,1980-10-28,CALANOIDA COPEPODITES,30000,13000,0.61,
ME,1980,1980-10-28,CHYDORUS SPHAERICUS,51005,280000,0.27,
ME,1980,1980-10-28,CONOCHILUS UNICORNIS,60902,210000,,
ME,1980,1980-10-28,COPEPOD NAUPLII,10000,916000,0.15,
ME,1980,1980-10-28,CYCLOPOIDA COPEPODITES,20000,435000,0.78,
ME,1980,1980-10-28,DAPHNIA MENDOTAE JUVENILE,51103,21000,0.74,
ME,1980,1980-10-28,DAPHNIA RETROCURVA,51107,16000,1.47,
ME,1980,1980-10-28,DAPHNIA RETROCURVA JUVENILE,51107,47000,0.81,
ME,1980,1980-10-28,DIACYCLOPS THOMASI,20302,470000,1,
ME,1980,1980-10-28,DIAPHANOSOMA BIRGEI,51202,24000,1.21,
ME,1980,1980-10-28,DIAPHANOSOMA BIRGEI JUVENILE,51202,45000,0.55,
ME,1980,1980-10-28,KERATELLA COCHLEARIS,61801,1206000,0.1,
ME,1980,1980-10-28,LEPTODIAPTOMUS SICILOIDES,30404,197000,1.1,
ME,1980,1980-10-28,LEPTODORA KINDTI,52301,847,,
ME,1980,1980-10-28,POLYARTHRA,63000,275000,0.12,
ME,1980,1980-10-28,POMPHYLOX SULCATA,63101,52000,0.1,
ME,1980,1980-11-11,AGLAODIAPTOMUS CLAVIPES,30901,3000,1.55,
ME,1980,1980-11-11,ALONA,50300,9000,0.25,
ME,1980,1980-11-11,CALANOIDA COPEPODITES,30000,28000,0.67,
ME,1980,1980-11-11,CONOCHILUS UNICORNIS,60902,28000,0.13,
ME,1980,1980-11-11,COPEPOD NAUPLII,10000,679000,0.21,
ME,1980,1980-11-11,CYCLOPOIDA COPEPODITES,20000,773000,0.6,
ME,1980,1980-11-11,DAPHNIA MENDOTAE,51103,17000,1.65,
ME,1980,1980-11-11,DAPHNIA MENDOTAE JUVENILE,51103,70000,0.82,
ME,1980,1980-11-11,DAPHNIA PARVULA JUVENILE,51105,2000,0.64,
ME,1980,1980-11-11,DAPHNIA RETROCURVA,51107,13000,1.45,
ME,1980,1980-11-11,DAPHNIA RETROCURVA JUVENILE,51107,9000,0.93,
ME,1980,1980-11-11,DIACYCLOPS THOMASI,20302,535000,1.05,
ME,1980,1980-11-11,DIAPHANOSOMA BIRGEI,51202,25000,1.18,
ME,1980,1980-11-11,DIAPHANOSOMA BIRGEI JUVENILE,51202,21000,0.78,
ME,1980,1980-11-11,KERATELLA COCHLEARIS,61801,1085000,0.12,
ME,1980,1980-11-11,LEPTODIAPTOMUS SICILOIDES,30404,173000,1.1,
ME,1980,1980-11-11,LEPTODORA KINDTI,52301,396,,
ME,1980,1980-11-11,POLYARTHRA,63000,151000,0.14,
ME,1980,1980-11-25,CALANOIDA COPEPODITES,30000,26000,0.9,
ME,1980,1980-11-25,CHYDORUS SPHAERICUS,51005,38000,,
ME,1980,1980-11-25,CYCLOPOIDA COPEPODITES,20000,32000,0.41,
ME,1980,1980-11-25,DAPHNIA MENDOTAE,51103,3000,1.37,
ME,1980,1980-11-25,DAPHNIA MENDOTAE JUVENILE,51103,7000,0.85,
ME,1980,1980-11-25,DAPHNIA RETROCURVA,51107,3000,1.25,
ME,1980,1980-11-25,DAPHNIA RETROCURVA JUVENILE,51107,5000,0.93,
ME,1980,1980-11-25,DIACYCLOPS THOMASI,20302,2126000,1.02,
ME,1980,1980-11-25,KERATELLA COCHLEARIS,61801,61000,0.12,
ME,1980,1980-11-25,LEPTODIAPTOMUS SICILOIDES,30404,90000,1.2,
ME,1980,1980-11-25,SKISTODIAPTOMUS OREGONENSIS,30801,6000,1.1,
ME,1981,1981-01-28,CALANOIDA COPEPODITES,30000,7000,0.9,
ME,1981,1981-01-28,CHYDORUS SPHAERICUS,51005,42000,0.29,
ME,1981,1981-01-28,CONOCHILOIDES NATANS,60802,70000,0.17,
ME,1981,1981-01-28,COPEPOD NAUPLII,10000,523000,0.17,
ME,1981,1981-01-28,DAPHNIA MENDOTAE,51103,11000,1.37,
ME,1981,1981-01-28,DAPHNIA MENDOTAE JUVENILE,51103,47000,0.93,
ME,1981,1981-01-28,DAPHNIA PARVULA,51105,3000,0.93,
ME,1981,1981-01-28,DAPHNIA RETROCURVA,51107,3000,1.4,
ME,1981,1981-01-28,DIACYCLOPS THOMASI,20302,1347000,0.87,
ME,1981,1981-01-28,KELLICOTTIA LONGISPINA,61702,7000,0.13,
ME,1981,1981-01-28,KERATELLA COCHLEARIS,61801,35000,0.11,
ME,1981,1981-01-28,KERATELLA QUADRATA,61806,7000,0.18,
ME,1981,1981-01-28,LEPTODIAPTOMUS SICILOIDES,30404,98000,1.07,
ME,1981,1981-01-28,SKISTODIAPTOMUS OREGONENSIS,30801,7000,1.25,
ME,1981,1981-03-10,CHYDORUS SPHAERICUS,51005,7000,0.34,
ME,1981,1981-03-10,DAPHNIA MENDOTAE,51103,5000,1.32,
ME,1981,1981-03-10,DAPHNIA MENDOTAE JUVENILE,51103,11000,0.98,
ME,1981,1981-03-10,DAPHNIA RETROCURVA,51107,3000,1.53,
ME,1981,1981-03-10,DIACYCLOPS THOMASI,20302,1143000,0.89,
ME,1981,1981-03-10,KELLICOTTIA LONGISPINA,61702,7000,0.15,
ME,1981,1981-03-10,LEPTODIAPTOMUS SICILOIDES,30404,47000,1.17,
ME,1981,1981-03-10,NOTHOLCA,62600,7000,0.15,
ME,1981,1981-03-31,AGLAODIAPTOMUS CLAVIPES,30901,7000,1.1,
ME,1981,1981-03-31,BRACHIONUS CALYCIFLORUS,60406,7000,0.38,
ME,1981,1981-03-31,CONOCHILOIDES NATANS,60802,3069000,0.19,
ME,1981,1981-03-31,COPEPOD NAUPLII,10000,2903000,0.17,
ME,1981,1981-03-31,CYCLOPOIDA COPEPODITES,20000,58000,0.44,
ME,1981,1981-03-31,DAPHNIA MENDOTAE,51103,3000,1.35,
ME,1981,1981-03-31,DIACYCLOPS THOMASI,20302,980000,1,
ME,1981,1981-03-31,KELLICOTTIA LONGISPINA,61702,7000,0.2,
ME,1981,1981-03-31,KERATELLA QUADRATA,61806,7000,0.24,
ME,1981,1981-03-31,LEPTODIAPTOMUS SICILIS,30403,7000,1.05,
ME,1981,1981-03-31,LEPTODIAPTOMUS SICILOIDES,30404,29000,1.07,
ME,1981,1981-03-31,NOTHOLCA ACUMINATA,62601,65000,0.2,
ME,1981,1981-03-31,POLYARTHRA,63000,7000,0.1,
ME,1981,1981-03-31,SKISTODIAPTOMUS OREGONENSIS,30801,7000,1.1,
ME,1981,1981-04-15,BRACHIONUS CALYCIFLORUS,60406,53000,0.47,
ME,1981,1981-04-15,CALANOIDA COPEPODITES,30000,10000,0.63,
ME,1981,1981-04-15,CHYDORUS SPHAERICUS,51005,19000,0.28,
ME,1981,1981-04-15,CONOCHILOIDES NATANS,60802,3625000,0.2,
ME,1981,1981-04-15,COPEPOD NAUPLII,10000,1657000,0.24,
ME,1981,1981-04-15,CYCLOPOIDA COPEPODITES,20000,573000,0.43,
ME,1981,1981-04-15,DAPHNIA MENDOTAE JUVENILE,51103,14000,0.7,
ME,1981,1981-04-15,DIACYCLOPS THOMASI,20302,345000,1,
ME,1981,1981-04-15,KERATELLA COCHLEARIS,61801,19000,0.11,
ME,1981,1981-04-15,KERATELLA QUADRATA,61806,5000,0.18,
ME,1981,1981-04-15,MESOCYCLOPS EDAX,20601,10000,1.2,
ME,1981,1981-04-15,NOTHOLCA ACUMINATA,62601,10000,0.22,
ME,1981,1981-04-15,POLYARTHRA,63000,29000,0.12,
ME,1981,1981-05-04,ACANTHOCYCLOPS VERNALIS,20101,24000,1.3,
ME,1981,1981-05-04,ASCOMORPHA OVALIS,60202,6000,0.11,
ME,1981,1981-05-04,CALANOIDA COPEPODITES,30000,31000,0.67,
ME,1981,1981-05-04,CHYDORUS SPHAERICUS,51005,105000,0.26,
ME,1981,1981-05-04,CONOCHILOIDES NATANS,60802,18000,0.16,
ME,1981,1981-05-04,CONOCHILUS UNICORNIS,60902,12000,0.16,
ME,1981,1981-05-04,COPEPOD NAUPLII,10000,1453000,0.2,
ME,1981,1981-05-04,CYCLOPOIDA COPEPODITES,20000,3559000,0.68,
ME,1981,1981-05-04,DAPHNIA MENDOTAE,51103,54000,1.42,
