










Data Set Title: North Temperate Lakes LTER: Chlorophyll - Trout Lake Area

Investigator(s): NTL LTER Lead PI, North Temperate Lakes LTER

Contact(s): NTL LTER Lead PI; Center for Limnology, 680 N Park St, Madison, WI, 53706-1492, USA;(phone) 608-263-2567;(fax) 608-265-2340;(email) ehstanley@wisc.edu;
NTL LTER Information Manager; Center for Limnology, 680 N Park St, Madison, WI, 53706-1492, USA;(phone) 608-890-3446;(fax) 608-265-2340;(email) infomgr@lter.limnology.wisc.edu;

Abstract: Chlorophyll and phaeopigments are measured at our permanent sampling station in the deepest part of each lake. Chlorophyll samples are collected from the seven primary study lakes (Allequash, Big Muskellunge, Crystal, Sparkling, and Trout lakes and bog lakes 27-02 [Crystal Bog], and 12-15 [Trout Bog]) in the Trout Lake area at two to 10 depths depending on the lake and analyzed spectrophotometrically. 

Sampling Frequency: fortnightly during ice-free season - every 6 weeks during ice-covered season

Number of sites: 7

Initiation of study (mm/dd/yy): 06/30/1981


Data Table: North Temperate Lakes LTER: Chlorophyll - Trout Lake Area

Variables: 

LAKEID = lake name abbreviation
YEAR4 = year
DAYNUM = day of year
SAMPLEDATE = sample date
REP = replicate number
STA = station number
DEPTH = depth (meter)
CHLOR = chlorophyll a concentration (microgramPerLiter)
PHAEO = phaeophyton  concentration (microgramPerLiter)
FLAGCHLOR = data flag for chlor
FLAGPHAEO = data flag for phaeo


Variable Codes: 



LAKEID

AL = Allequash Lake
BM = Big Muskellunge Lake
CB = Bog 27-2  (Crystal Bog)
CR = Crystal Lake
SP = Sparkling Lake
TB = Bog 12-15  (Trout Bog)
TR = Trout Lake





Flags: 

A = Sample suspect
B = Standard curve/reduction suspect
C = No sample taken
D = Sample lost
E = Average of duplicate analyses
F = Duplicate analyses in error
G = Analysed late
H = Outside of standard range
I = Outside of data entry constraints 
J = Non standard routine followed
K = Data suspect
L = Data point and blind value differ by more than 15% 
M = More than two flags (See original data sheets)
N = Sample retested 
O = Value suspect but total pigment(CHL + PHAEO) value accurate 
P = TPM uncorrected for humidity change between filter weighing
Q = Quality control comments on SLOH lab sheet
R = Value between LOD (Limit of Detection)  and LOQ (Limit of Quantification)
S = Value below detection limit; set to zero
T = Sample contaminated; data not reported
U = Equipment malfunction produced bad value; value set to missing;
V = Frlight could not be computed; set to missing
W = negative light value; set to zero




From the North Temperate Lakes LTER database at: Tue Apr 26 13:16:32 CDT 2011
Dataset Results:
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAKEID,YEAR4,DAYNUM,SAMPLEDATE,REP,STA,DEPTH,CHLOR,PHAEO
TR,1993,12,01/12/1993,1,2,15,2,-.6
TR,1993,60,03/01/1993,1,2,3,3.2,0
TR,1993,60,03/01/1993,1,2,5,3.5,0
TR,1993,60,03/01/1993,1,2,10,1.1,0
TR,1993,60,03/01/1993,1,2,15,.5,.2
TR,1993,60,03/01/1993,1,2,20,.6,.1
TR,1993,81,03/22/1993,1,2,5,2.6,.6
BM,1994,307,11/03/1994,1,1,10,5.1,-1
BM,1994,307,11/03/1994,1,1,12,4.8,-.9
BM,1994,307,11/03/1994,1,1,16,4,-.6
BM,1994,307,11/03/1994,1,1,19,3.4,-.4
BM,1994,55,02/24/1994,1,1,0,.2,-.1
BM,1994,55,02/24/1994,1,1,3,.8,-.2
BM,1994,55,02/24/1994,1,1,5,.6,-.1
BM,1994,55,02/24/1994,1,1,8,.7,-.1
BM,1994,55,02/24/1994,1,1,10,.7,-.1
BM,1994,55,02/24/1994,1,1,12,.8,-.1
BM,1994,55,02/24/1994,1,1,16,1.2,-.3
BM,1994,55,02/24/1994,1,1,19,8.4,-1
BM,1994,89,03/30/1994,1,1,3,3.4,-.9
BM,1994,89,03/30/1994,1,1,5,3.6,-1
BM,1994,89,03/30/1994,1,1,8,2.8,-.7
BM,1994,89,03/30/1994,1,1,12,1.1,0
BM,1994,89,03/30/1994,1,1,16,3.5,-.2
BM,1994,89,03/30/1994,1,1,19,23,11
BM,1994,136,05/16/1994,1,1,0,2,-.3
BM,1994,136,05/16/1994,1,1,3,2.2,-.3
BM,1994,136,05/16/1994,1,1,5,2.4,-.7
BM,1994,136,05/16/1994,1,1,8,2.2,-.4
BM,1994,136,05/16/1994,1,1,10,4,-.8
BM,1994,136,05/16/1994,1,1,12,3.6,-.6
BM,1994,136,05/16/1994,1,1,15,2.1,-.2
BM,1994,136,05/16/1994,1,1,19,2.1,0
BM,1994,126,05/06/1994,1,1,0,6.2,-1.6
BM,1994,126,05/06/1994,1,1,3,6.7,-1.9
BM,1994,126,05/06/1994,1,1,5,6.3,-1.8
BM,1994,126,05/06/1994,1,1,8,7.2,-2.2
BM,1994,126,05/06/1994,1,1,10,6.2,-1.3
BM,1994,126,05/06/1994,1,1,12,5.7,-.7
BM,1994,126,05/06/1994,1,1,16,5.9,-1.1
BM,1994,152,06/01/1994,1,1,3,1.4,-.5
BM,1994,152,06/01/1994,1,1,5,1.6,-.5
TB,1987,323,11/19/1987,1,1,2,4.1,1.6
TB,1982,334,11/30/1982,1,1,3,5.8,1.9
TB,1985,58,02/27/1985,2,1,5,2,2.4
TB,1987,154,06/03/1987,2,1,2,139.5,18.7
TB,1985,218,08/06/1985,2,1,7,3.8,9.7
TB,1986,238,08/26/1986,2,1,7,1.8,5.4
TB,1986,268,09/25/1986,2,1,7,2.5,7.6
TB,1985,296,10/23/1985,2,1,7,15,12.4
TR,1985,8,01/08/1985,1,2,0,3.4,-.3
TR,1985,8,01/08/1985,1,2,32,4.2,-.3
TR,1984,9,01/09/1984,1,2,15,.9,.1
TR,1984,9,01/09/1984,1,2,20,.7,.4
TR,1984,9,01/09/1984,1,2,28,.7,-.2
TR,1986,9,01/09/1986,1,2,3,3,0
TR,1986,9,01/09/1986,1,2,20,.7,.4
TR,1983,10,01/10/1983,1,2,3,3.4,-.2
TR,1987,13,01/13/1987,1,2,10,2.7,.4
TR,1982,19,01/19/1982,1,2,32,13.8,
TR,1983,47,02/16/1983,1,2,20,.7,.6
TR,1984,52,02/21/1984,1,2,0,4.6,-.6
TR,1985,56,02/25/1985,1,2,10,1.4,.2
TR,1987,57,02/26/1987,1,2,5,2.4,.3
TR,1987,57,02/26/1987,1,2,32,.3,.7
TR,1985,84,03/25/1985,1,2,27,.4,.4
TR,1987,85,03/26/1987,1,2,10,3,.5
TR,1983,88,03/29/1983,1,2,5,1.7,3.3
TR,1983,88,03/29/1983,1,2,20,.4,1.6
TR,1983,88,03/29/1983,1,2,27,.9,1.8
TR,1986,93,04/03/1986,1,2,15,.6,.2
TR,1982,96,04/06/1982,1,2,0,5.4,
TR,1982,96,04/06/1982,1,2,8,2.5,
TR,1982,96,04/06/1982,1,2,27,.7,
TR,1985,102,04/12/1985,1,2,8,1.8,-.1
TR,1987,112,04/22/1987,1,2,5,5.5,.3
TR,1985,120,04/30/1985,1,2,3,3.7,-.1
TR,1985,120,04/30/1985,1,2,27,4.6,-.2
TR,1989,163,06/12/1989,1,2,3,2.6,.3
TR,1992,168,06/16/1992,1,2,8,3.7,.6
TR,1991,170,06/19/1991,1,2,15,6.8,-3.7
TR,1991,170,06/19/1991,1,2,32,3.1,.5
TR,1988,173,06/21/1988,1,2,5,1.7,.4
TR,1989,179,06/28/1989,1,2,3,2.3,.7
TR,1991,184,07/03/1991,1,2,3,2.6,-.6
TR,1988,188,07/06/1988,1,2,3,1.4,.2
TR,1988,188,07/06/1988,1,2,20,1.4,.7
TR,1991,198,07/17/1991,1,2,27,.8,.2
TR,1992,198,07/16/1992,1,2,10,3.6,0
TR,1988,201,07/19/1988,1,2,20,1.3,.5
TR,1990,204,07/23/1990,1,2,15,1.8,1.9
TR,1989,207,07/26/1989,1,2,0,1,.4
TR,1989,207,07/26/1989,1,2,10,1.3,1.8
TR,1989,207,07/26/1989,1,2,27,.3,1.1
TR,1988,214,08/01/1988,1,2,0,1.5,-.1
TR,1988,214,08/01/1988,1,2,8,3.1,.3
TR,1989,219,08/07/1989,1,2,5,1.5,.7
TR,1989,219,08/07/1989,1,2,15,5.5,1
TR,1990,219,08/07/1990,1,2,10,2.2,3
TR,1990,219,08/07/1990,1,2,27,0,.7
TR,1992,226,08/13/1992,1,2,5,2.2,-.1
TR,1992,226,08/13/1992,1,2,15,3.1,.2
TR,1992,237,08/24/1992,1,2,3,1.6,.6
TR,1993,81,03/22/1993,1,2,8,3.1,.9
TR,1993,81,03/22/1993,1,2,15,.5,.2
TR,1993,81,03/22/1993,1,2,20,.1,.2
TR,1993,81,03/22/1993,1,2,31,1.4,-.9
TR,1993,130,05/10/1993,1,2,3,4.7,.2
TR,1993,130,05/10/1993,1,2,5,4.9,-.1
TR,1993,130,05/10/1993,1,2,8,4.8,0
TR,1993,130,05/10/1993,1,2,15,4.7,.3
TR,1993,130,05/10/1993,1,2,20,4.6,.2
TR,1993,137,05/17/1993,1,2,0,6.8,.5
TR,1993,137,05/17/1993,1,2,3,7.7,-.5
TR,1993,137,05/17/1993,1,2,10,7.1,.3
TR,1993,137,05/17/1993,1,2,20,5.2,-1.9
TR,1993,137,05/17/1993,1,2,32,7.9,4.5
TR,1993,152,06/01/1993,1,2,0,5.1,1.1
TR,1993,152,06/01/1993,1,2,3,5.4,.5
TR,1993,152,06/01/1993,1,2,5,6.9,-1
TR,1993,152,06/01/1993,1,2,8,6.6,-.8
TR,1993,152,06/01/1993,1,2,27,4.1,-1.4
TR,1993,152,06/01/1993,1,2,31,4.7,-1.4
TR,1993,168,06/17/1993,1,2,0,2.4,-.4
TR,1993,168,06/17/1993,1,2,3,4.9,-1.2
TR,1993,168,06/17/1993,1,2,10,6.1,-.4
TR,1993,168,06/17/1993,1,2,15,4.1,-.6
TR,1993,168,06/17/1993,1,2,20,3.4,-1.6
TR,1993,168,06/17/1993,1,2,27,3.8,-2.8
BM,1994,152,06/01/1994,1,1,8,2.6,-1
BM,1994,152,06/01/1994,1,1,12,3.4,-.9
BM,1994,152,06/01/1994,1,1,16,2.5,-.9
BM,1994,164,06/13/1994,1,1,0,1.1,-.3
BM,1994,164,06/13/1994,1,1,3,1.3,-.5
BM,1994,164,06/13/1994,1,1,5,1.8,-.5
BM,1994,164,06/13/1994,1,1,8,2.4,-.7
BM,1994,164,06/13/1994,1,1,10,2.2,-.2
BM,1994,164,06/13/1994,1,1,12,3.5,-1
BM,1994,164,06/13/1994,1,1,16,2.4,.1
BM,1994,164,06/13/1994,1,1,19,2.1,-.1
BM,1994,180,06/29/1994,1,1,0,2.7,-.8
BM,1994,180,06/29/1994,1,1,3,3,-1.2
BM,1994,180,06/29/1994,1,1,5,2.8,-1
BM,1994,180,06/29/1994,1,1,8,3.6,-1.1
BM,1994,180,06/29/1994,1,1,10,4.3,-.8
BM,1994,180,06/29/1994,1,1,16,1.8,-.4
BM,1994,194,07/13/1994,1,1,0,2.2,1.1
BM,1994,194,07/13/1994,1,1,3,3.9,-1.4
BM,1994,194,07/13/1994,1,1,5,.6,4.4
BM,1994,194,07/13/1994,1,1,8,-4.7,18.2
BM,1994,194,07/13/1994,1,1,10,7.1,-1.5
BM,1994,194,07/13/1994,1,1,12,16.6,-13
BM,1994,194,07/13/1994,1,1,16,8.1,-5.6
BM,1994,194,07/13/1994,1,1,19,2.5,.6
BM,1994,206,07/25/1994,1,1,0,2.1,-.3
BM,1994,206,07/25/1994,1,1,3,2.4,-.4
BM,1994,206,07/25/1994,1,1,5,2.3,-.2
BM,1994,206,07/25/1994,1,1,8,3,-.5
TR,1986,181,06/30/1986,1,2,10,4.3,.9
TR,1986,181,06/30/1986,1,2,20,.6,.9
TR,1983,187,07/06/1983,1,2,10,6.8,-.5
TR,1984,187,07/05/1984,1,2,5,2.1,-.4
TR,1984,187,07/05/1984,1,2,32,.8,.7
TR,1982,188,07/07/1982,1,2,13,3.1,.7
TR,1985,189,07/08/1985,1,2,3,2.6,-.2
TR,1985,189,07/08/1985,1,2,20,.5,.7
TR,1987,196,07/15/1987,1,2,0,1.9,.4
TR,1987,196,07/15/1987,1,2,8,1.9,.9
TR,1987,196,07/15/1987,1,2,17,1.6,.5
TR,1987,196,07/15/1987,1,2,32,.4,.3
TR,1983,199,07/18/1983,1,2,20,.9,.3
TR,1982,200,07/19/1982,1,2,3,2.5,.4
TR,1987,208,07/27/1987,1,2,27,.7,.5
TR,1986,209,07/28/1986,1,2,3,2.1,.5
TR,1986,209,07/28/1986,1,2,20,.8,.6
TR,1982,215,08/03/1982,1,2,14,8.9,-2.7
TR,1983,215,08/03/1983,1,2,0,2,-.3
TR,1983,215,08/03/1983,1,2,27,.4,.1
TR,1985,218,08/06/1985,1,2,15,3.1,.2
TR,1981,222,08/10/1981,1,2,10,17.7,
TR,1987,222,08/10/1987,1,2,32,.5,.2
TR,1983,227,08/15/1983,1,2,10,4.7,.4
TR,1983,227,08/15/1983,1,2,31,.4,.3
TR,1992,237,08/24/1992,1,2,32,.7,-.4
TR,1991,240,08/28/1991,1,2,3,2.3,-.3
TR,1991,240,08/28/1991,1,2,32,1.4,-.4
TR,1988,242,08/29/1988,1,2,20,1.1,.5
TR,1989,248,09/05/1989,1,2,15,7.8,1.5
TR,1990,248,09/05/1990,1,2,15,1.5,2.6
TR,1992,253,09/09/1992,1,2,32,1.3,-1.1
TR,1991,254,09/11/1991,1,2,27,1.3,-.3
TR,1988,258,09/14/1988,1,2,5,3.6,-.2
TR,1989,261,09/18/1989,1,2,0,1.2,.5
TR,1992,265,09/21/1992,1,2,20,1.6,-.5
TR,1988,270,09/26/1988,1,2,3,3.8,-.9
TR,1991,270,09/27/1991,1,2,8,2.7,2
TR,1991,270,09/27/1991,1,2,32,1.6,1.1
TR,1989,277,10/04/1989,1,2,15,5.4,.8
TR,1992,280,10/06/1992,1,2,0,2.6,-.1
TR,1992,280,10/06/1992,1,2,5,3,0
TR,1988,286,10/12/1988,1,2,5,2.6,.7
TR,1990,288,10/15/1990,1,2,10,3.1,2.8
TR,1990,288,10/15/1990,1,2,27,.2,.7
TR,1989,290,10/17/1989,1,2,27,1.3,.9
TR,1990,303,10/30/1990,1,2,0,2.1,1.6
TR,1989,306,11/02/1989,1,2,32,3.8,.6
TR,1991,315,11/11/1991,1,2,8,3.6,1.6
TR,1993,168,06/17/1993,1,2,32,4,-.4
TR,1993,180,06/29/1993,1,2,0,1.8,-.2
TR,1993,180,06/29/1993,1,2,3,3.4,-1.1
TR,1993,180,06/29/1993,1,2,8,4.6,-1
TR,1993,180,06/29/1993,1,2,10,6.2,-.9
TR,1993,180,06/29/1993,1,2,20,2.9,-1.2
TR,1993,180,06/29/1993,1,2,27,.3,-.3
TR,1993,180,06/29/1993,1,2,32,6.9,-5.5
TR,1993,194,07/13/1993,1,2,0,3.1,-1.4
TR,1993,194,07/13/1993,1,2,3,3,-1.5
TR,1993,194,07/13/1993,1,2,5,3.3,-1.7
TR,1993,194,07/13/1993,1,2,10,6,-2.7
TR,1993,194,07/13/1993,1,2,15,3.3,-1.4
TR,1993,194,07/13/1993,1,2,20,1.7,-.9
TR,1993,208,07/27/1993,1,2,0,3.5,-1.9
TR,1993,208,07/27/1993,1,2,3,3.5,-1.6
TR,1993,208,07/27/1993,1,2,5,4,-1.8
TR,1993,208,07/27/1993,1,2,10,8.3,-3.3
TR,1993,208,07/27/1993,1,2,27,1.6,-1.4
TR,1993,222,08/10/1993,1,2,0,2.9,-1.7
TR,1993,222,08/10/1993,1,2,3,4,-2.3
TR,1993,222,08/10/1993,1,2,10,4.1,-2
TR,1993,222,08/10/1993,1,2,15,4.3,-1.6
TR,1993,222,08/10/1993,1,2,20,2,-1.1
TR,1993,237,08/25/1993,1,2,0,2.5,-1.1
BM,1994,206,07/25/1994,1,1,10,5.2,-.1
BM,1994,206,07/25/1994,1,1,12,8.3,-.8
BM,1994,206,07/25/1994,1,1,19,5.5,.3
BM,1994,222,08/10/1994,1,1,0,3,-.7
BM,1994,222,08/10/1994,1,1,3,2.3,0
BM,1994,222,08/10/1994,1,1,5,3.7,-.9
BM,1994,222,08/10/1994,1,1,8,3.8,-.5
BM,1994,222,08/10/1994,1,1,10,6.4,-1
BM,1994,222,08/10/1994,1,1,12,4.9,-1.1
BM,1994,222,08/10/1994,1,1,16,13.1,-.6
BM,1994,222,08/10/1994,1,1,19,10.5,5.8
BM,1994,238,08/26/1994,1,1,0,3.4,-1.2
BM,1994,238,08/26/1994,1,1,3,3.2,-.4
BM,1994,238,08/26/1994,1,1,5,4.3,-1.2
BM,1994,238,08/26/1994,1,1,8,6.5,-2.2
BM,1994,238,08/26/1994,1,1,10,8.5,-3.1
BM,1994,238,08/26/1994,1,1,16,23.1,-4.6
BM,1994,238,08/26/1994,1,1,19,23.1,.9
BM,1994,262,09/19/1994,1,1,0,2.6,-.7
BM,1994,262,09/19/1994,1,1,3,2.9,-.9
BM,1994,262,09/19/1994,1,1,5,3.3,-1.1
BM,1994,262,09/19/1994,1,1,8,3.6,-1.1
BM,1994,262,09/19/1994,1,1,12,14.6,-4.2
BM,1994,262,09/19/1994,1,1,19,23.2,-4.7
BM,1994,249,09/06/1994,1,1,0,5.2,-2.3
BM,1994,249,09/06/1994,1,1,3,4.7,-1.7
BM,1994,249,09/06/1994,1,1,5,5,-1.9
BM,1994,249,09/06/1994,1,1,8,5,-1.7
BM,1994,249,09/06/1994,1,1,10,6.7,-2.8
BM,1994,249,09/06/1994,1,1,12,4.5,-1.3
TR,1983,291,10/18/1983,1,2,5,3.7,.6
TR,1983,291,10/18/1983,1,2,14,2.9,.9
TR,1987,292,10/19/1987,1,2,10,3.7,.8
TR,1987,292,10/19/1987,1,2,27,.9,.2
TR,1986,293,10/20/1986,1,2,10,4.4,.9
TR,1981,294,10/21/1981,1,2,8,9.1,
TR,1982,294,10/21/1982,1,2,4,5.8,-.1
TR,1985,294,10/21/1985,1,2,5,4.1,.1
TR,1985,294,10/21/1985,1,2,15,4.1,.2
TR,1983,321,11/17/1983,1,2,14,6.3,
TR,1987,321,11/17/1987,1,2,31,6.1,1.7
TR,1984,332,11/27/1984,1,2,0,6,-.4
TR,1984,332,11/27/1984,1,2,10,5.1,.3
TR,1982,333,11/29/1982,1,2,8,6.1,-.5
TR,1983,334,11/30/1983,1,2,0,7.7,.5
TR,1983,334,11/30/1983,1,2,5,8.5,-.7
TR,1983,334,11/30/1983,1,2,20,8.2,0
TR,1986,9,01/09/1986,2,2,32,.1,.7
TR,1985,56,02/25/1985,2,2,3,2.6,.3
TR,1985,84,03/25/1985,2,2,20,.4,0
TR,1987,112,04/22/1987,2,2,10,5,.7
TR,1984,159,06/07/1984,2,2,8,3.1,-.2
TR,1987,208,07/27/1987,2,2,5,2,.3
TR,1984,248,09/04/1984,2,2,10,3.9,.4
TR,1984,270,09/26/1984,2,2,27,.7,.1
AL,1992,17,01/17/1992,1,1,2,-.5,1.2
AL,1990,24,01/24/1990,1,1,4,.2,0
AL,1991,50,02/19/1991,1,1,2,.7,.2
AL,1990,58,02/27/1990,1,1,2,.1,0
AL,1990,58,02/27/1990,1,1,6,.2,0
AL,1992,64,03/04/1992,1,1,4,.2,.3
AL,1989,65,03/06/1989,1,1,6,.1,.3
TR,1991,315,11/11/1991,1,2,10,4,2.1
TR,1992,64,03/04/1992,2,2,32,3.2,-2.2
TR,1989,135,05/15/1989,2,2,15,5,.8
TR,1988,159,06/07/1988,2,2,20,3.9,1
TR,1991,198,07/17/1991,2,2,5,3,-1.6
TR,1989,219,08/07/1989,2,2,32,.7,.9
TR,1991,254,09/11/1991,2,2,15,3.1,1.1
TR,1990,275,10/02/1990,2,2,8,1.9,2.7
TR,1988,286,10/12/1988,2,2,15,2.6,1
AL,1993,8,01/08/1993,1,1,2,.6,.5
AL,1993,8,01/08/1993,1,1,6,.6,.3
AL,1993,54,02/23/1993,1,1,0,1,-.3
AL,1993,54,02/23/1993,1,1,2,.9,-.3
AL,1993,54,02/23/1993,1,1,6,.6,-.5
AL,1993,82,03/23/1993,1,1,2,.5,.1
AL,1993,82,03/23/1993,1,1,4,.2,.1
AL,1993,82,03/23/1993,1,1,6,.9,-.2
AL,1993,123,05/03/1993,1,1,2,16.1,-6.3
AL,1993,123,05/03/1993,1,1,4,9.7,2.4
AL,1993,123,05/03/1993,1,1,7,7.4,2.4
AL,1993,137,05/17/1993,1,1,2,9.7,-2.2
AL,1993,137,05/17/1993,1,1,4,27.3,-3.3
AL,1993,137,05/17/1993,1,1,6,12.4,5.1
AL,1993,155,06/04/1993,1,1,0,4.2,-.7
AL,1993,155,06/04/1993,1,1,2,5.4,-.9
AL,1993,155,06/04/1993,1,1,7,68.6,-11
AL,1993,167,06/16/1993,1,1,0,2.7,.1
AL,1993,167,06/16/1993,1,1,2,2.2,-.7
AL,1993,167,06/16/1993,1,1,4,5.7,.1
AL,1993,167,06/16/1993,1,1,7,12,3.8
TR,1993,237,08/25/1993,1,2,3,3.5,-2
TR,1993,237,08/25/1993,1,2,15,6.1,-3.4
TR,1993,237,08/25/1993,1,2,20,2.6,-1.5
TR,1993,250,09/07/1993,1,2,0,-.4,1.7
TR,1993,250,09/07/1993,1,2,3,1.4,-1
TR,1993,250,09/07/1993,1,2,8,5.1,-4
TR,1993,250,09/07/1993,1,2,10,1.1,-.8
TR,1993,250,09/07/1993,1,2,15,6.6,-4.9
TR,1993,250,09/07/1993,1,2,20,2.6,-2.2
TR,1993,250,09/07/1993,1,2,27,.3,-.2
TR,1993,250,09/07/1993,1,2,32,1,-.9
TR,1993,263,09/20/1993,1,2,0,4.9,-2.1
TR,1993,263,09/20/1993,1,2,5,4.6,-1.9
TR,1993,263,09/20/1993,1,2,8,5.6,-3
TR,1993,263,09/20/1993,1,2,15,2.9,-.7
TR,1993,263,09/20/1993,1,2,27,1.7,-1.5
TR,1993,263,09/20/1993,1,2,32,.9,-.6
TR,1993,278,10/05/1993,1,2,3,6.5,-4.4
TR,1993,278,10/05/1993,1,2,5,6.5,-4
TR,1993,278,10/05/1993,1,2,8,6.2,-3.5
TR,1993,278,10/05/1993,1,2,15,6,-3.5
TR,1993,278,10/05/1993,1,2,32,.9,-.6
TR,1993,291,10/18/1993,1,2,3,8.9,-5.7
TR,1993,291,10/18/1993,1,2,8,7.2,-3.6
TR,1993,291,10/18/1993,1,2,10,6.9,-3.5
TR,1993,291,10/18/1993,1,2,27,5.5,-3.3
CB,1994,165,06/14/1994,1,1,2,36.1,-4
CB,1994,180,06/29/1994,1,1,1,20.7,-8.1
CB,1994,180,06/29/1994,1,1,2,17.8,-7
CB,1994,157,06/06/1994,1,1,0,3.2,-.6
CB,1994,157,06/06/1994,1,1,1,8.4,-2.1
CB,1994,192,07/11/1994,1,1,0,51.2,-51.1
CB,1994,192,07/11/1994,1,1,1,8.4,8.1
CB,1994,192,07/11/1994,1,1,2,47.3,31.4
CB,1994,207,07/26/1994,1,1,0,7.3,2.2
CB,1994,207,07/26/1994,1,1,1,12.1,0
CB,1994,207,07/26/1994,1,1,2,73.3,22.7
CB,1994,223,08/11/1994,1,1,0,63.5,-33.1
CB,1994,223,08/11/1994,1,1,2,26,-12.3
CB,1994,234,08/22/1994,1,1,1,28.2,-11
CB,1994,234,08/22/1994,1,1,2,18,-2.5
CB,1994,263,09/20/1994,1,1,1,18.7,-6.5
CB,1994,263,09/20/1994,1,1,2,55.3,-20.4
CB,1994,251,09/08/1994,1,1,0,4.3,-2.1
CB,1994,251,09/08/1994,1,1,1,12.3,-6.3
CB,1994,251,09/08/1994,1,1,2,11.8,-6.1
CR,1994,12,01/12/1994,1,1,0,2,-.6
CR,1994,12,01/12/1994,1,1,5,3.6,-.8
CR,1994,12,01/12/1994,1,1,8,2.5,-.3
CR,1994,12,01/12/1994,1,1,10,1.7,0
CR,1994,12,01/12/1994,1,1,12,1.7,.1
CR,1994,12,01/12/1994,1,1,15,2.1,0
TR,1982,229,08/17/1982,1,2,27,.7,.3
TR,1985,232,08/20/1985,1,2,10,3.9,0
TR,1985,232,08/20/1985,1,2,32,.3,.6
TR,1987,237,08/25/1987,1,2,27,3.4,.8
TR,1981,238,08/26/1981,1,2,0,3.9,
TR,1986,241,08/29/1986,1,2,20,1,.7
TR,1984,248,09/04/1984,1,2,32,.4,.3
TR,1983,251,09/08/1983,1,2,14,11.5,.4
TR,1987,252,09/09/1987,1,2,10,3.5,.5
TR,1981,264,09/21/1981,1,2,0,4.2,
TR,1981,264,09/21/1981,1,2,8,5,
TR,1981,264,09/21/1981,1,2,20,5,
TR,1981,264,09/21/1981,1,2,33,1.3,
TR,1987,265,09/22/1987,1,2,15,2.6,1
TR,1986,267,09/24/1986,1,2,0,1.2,2
TR,1986,267,09/24/1986,1,2,20,.8,.6
TR,1982,270,09/27/1982,1,2,3,4.2,-.2
TR,1982,270,09/27/1982,1,2,32,.7,.3
TR,1983,270,09/27/1983,1,2,15,6.5,0
TR,1984,270,09/26/1984,1,2,5,3.8,0
TR,1984,270,09/26/1984,1,2,27,.5,.2
TR,1982,277,10/04/1982,1,2,3,4.4,.3
TR,1982,277,10/04/1982,1,2,8,3.8,.2
TR,1982,277,10/04/1982,1,2,32,.7,0
TR,1986,279,10/06/1986,1,2,8,3.3,.3
TR,1987,281,10/08/1987,1,2,3,3.5,.9
TR,1987,281,10/08/1987,1,2,20,.9,.7
TR,1984,290,10/16/1984,1,2,0,4.2,-.5
TR,1984,290,10/16/1984,1,2,27,.7,.1
AL,1993,181,06/30/1993,1,1,2,3.5,-.5
AL,1993,181,06/30/1993,1,1,6,3.7,-.2
AL,1993,181,06/30/1993,1,1,7,36.3,-6.3
AL,1993,193,07/12/1993,1,1,0,3.9,-2.1
AL,1993,193,07/12/1993,1,1,4,4.1,-2.4
AL,1993,193,07/12/1993,1,1,6,12.1,-4.9
AL,1993,193,07/12/1993,1,1,7,11.9,-3.9
AL,1993,207,07/26/1993,1,1,0,6.9,-3.1
AL,1993,207,07/26/1993,1,1,2,7.5,-3.4
AL,1993,207,07/26/1993,1,1,4,7.5,-3.2
AL,1993,207,07/26/1993,1,1,6,21.7,-6.9
AL,1993,207,07/26/1993,1,1,7,136.4,-71.4
AL,1993,223,08/11/1993,1,1,2,3.6,-1.8
AL,1993,223,08/11/1993,1,1,4,8,-3.5
AL,1993,223,08/11/1993,1,1,6,38,-21.8
AL,1993,223,08/11/1993,1,1,7,467.1,-231.9
AL,1993,238,08/26/1993,1,1,4,8,-3.1
AL,1993,238,08/26/1993,1,1,6,54,-25.5
AL,1993,252,09/09/1993,1,1,0,22.4,-13.1
AL,1993,252,09/09/1993,1,1,2,25.9,-18.5
AL,1993,252,09/09/1993,1,1,4,20.9,-13.1
AL,1993,252,09/09/1993,1,1,6,19.2,-9.8
AL,1993,265,09/22/1993,1,1,0,26.7,-10.8
AL,1993,265,09/22/1993,1,1,2,23,-10.6
AL,1993,265,09/22/1993,1,1,4,26.3,-10.3
TR,1993,312,11/08/1993,1,2,3,9.2,-6.8
TR,1993,312,11/08/1993,1,2,5,9,-6.5
TR,1993,312,11/08/1993,1,2,10,7.1,-3.8
TR,1993,312,11/08/1993,1,2,27,7.9,-5.1
TR,1993,137,05/17/1993,2,2,3,7.6,-.5
TR,1993,168,06/17/1993,2,2,15,3.5,.3
TR,1993,222,08/10/1993,2,2,5,4.2,-2.3
TR,1993,237,08/25/1993,2,2,20,3.2,-2.4
TR,1993,278,10/05/1993,2,2,10,5.2,-2.6
AL,1993,54,02/23/1993,1,1,7,.9,-.4
AL,1993,137,05/17/1993,1,1,0,8,0
AL,1993,137,05/17/1993,1,1,7,15.9,-1.8
AL,1993,155,06/04/1993,1,1,6,4.5,1
AL,1993,167,06/16/1993,1,1,6,8.9,-.9
AL,1993,277,10/04/1993,1,1,0,14.2,-3.6
AL,1993,277,10/04/1993,1,1,7,12.6,-2.6
