LAKEID,YEAR4,DAYNUM,SAMPLEDATE,EXTCOEF,LIGHTEXT_FLAG,COMMENTS
TR,2004,274,09/30/2004,.436,,
TR,2004,288,10/14/2004,.381,,
TR,2004,302,10/28/2004,.341,,
TR,2004,315,11/10/2004,.749,,
AL,2005,178,06/27/2005,.645,,
SP,2005,178,06/27/2005,.251,,
TB,2005,179,06/28/2005,3.54,,
BM,2005,179,06/28/2005,.282,,
CB,2005,180,06/29/2005,2.152,,
CR,2005,180,06/29/2005,.284,,
TR,2005,182,07/01/2005,.321,,
BM,2005,151,05/31/2005,.237,,
AL,2005,151,05/31/2005,.473,,
CR,2005,154,06/03/2005,,V,extcoef: Light not monotonically decreasing
SP,2005,152,06/01/2005,.353,,
TB,2005,152,06/01/2005,3.243,,
CB,2005,153,06/02/2005,2.21,,
TR,2005,153,06/02/2005,.358,,
SP,2005,164,06/13/2005,.273,,
BM,2005,165,06/14/2005,.257,,
AL,2005,165,06/14/2005,.461,,
CR,2005,166,06/15/2005,.383,,
CB,2005,166,06/15/2005,1.977,,
TR,2005,167,06/16/2005,.304,,
TB,2005,167,06/16/2005,3.234,,
BM,2005,136,05/16/2005,.284,,
AL,2005,136,05/16/2005,.478,,
CB,2005,137,05/17/2005,2.115,,
TR,2005,137,05/17/2005,.397,,
CR,2005,138,05/18/2005,.289,,
TB,2005,138,05/18/2005,3.231,,
SP,2005,139,05/19/2005,.336,,
TB,2005,108,04/18/2005,1.959,,
TR,2005,111,04/21/2005,.42,,
AL,2005,123,05/03/2005,,V,extcoef: Light not monotonically decreasing
BM,2005,125,05/05/2005,.31,,
CB,2005,124,05/04/2005,2.014,,
CR,2005,122,05/02/2005,.285,,
SP,2005,122,05/02/2005,.397,,
TB,2005,124,05/04/2005,3.299,,
TR,2005,123,05/03/2005,.406,,
AL,2005,91,04/01/2005,,V,extcoef: Light not monotonically decreasing
BM,2005,94,04/04/2005,.248,,
TR,2005,95,04/05/2005,.278,,
CR,2005,96,04/06/2005,.256,,
SP,2005,96,04/06/2005,.397,,
AL,2005,109,04/19/2005,.965,,
BM,2005,112,04/22/2005,.356,,
CB,2005,108,04/18/2005,2.845,,
CR,2005,109,04/19/2005,.286,,
SP,2005,110,04/20/2005,.352,,
TB,2005,46,02/15/2005,,V,extcoef: No light data
CR,2005,47,02/16/2005,.419,,
AL,2005,54,02/23/2005,.688,,
BM,2005,55,02/24/2005,.288,,
SP,2005,56,02/25/2005,.509,,
CB,2005,59,02/28/2005,,V,extcoef: No light data
TR,2005,62,03/03/2005,.272,,
TB,2005,90,03/31/2005,3.712,,
CB,2005,90,03/31/2005,2.254,,
CR,2005,319,11/15/2005,.265,,
SP,2005,319,11/15/2005,.524,,
TB,2005,321,11/17/2005,5.563,,
TR,2005,318,11/14/2005,.704,,
BM,2005,290,10/17/2005,,V,extcoef: Light not monotonically decreasing
SP,2005,290,10/17/2005,.325,,
TR,2005,291,10/18/2005,.477,,
CR,2005,291,10/18/2005,,V,extcoef: Light not monotonically decreasing
TB,2005,292,10/19/2005,4.645,,
CB,2005,292,10/19/2005,2.619,,
AL,2005,293,10/20/2005,1.223,,
AL,2005,312,11/08/2005,.925,,
CB,2005,312,11/08/2005,2.253,,
BM,2005,315,11/11/2005,.267,,
BM,2005,252,09/09/2005,.314,,
TB,2005,265,09/22/2005,3.982,,
AL,2005,276,10/03/2005,.868,,
SP,2005,276,10/03/2005,,V,extcoef: Light not monotonically decreasing
BM,2005,278,10/05/2005,.296,,
TB,2005,278,10/05/2005,2.181,,
CB,2005,279,10/06/2005,2.164,,
CR,2005,280,10/07/2005,,V,extcoef: Light not monotonically decreasing
TR,2005,280,10/07/2005,.393,,
AL,2005,265,09/22/2005,,V,extcoef: Light not monotonically decreasing
CR,2005,263,09/20/2005,,V,extcoef: Light not monotonically decreasing
TR,2005,262,09/19/2005,.384,,
CB,2005,263,09/20/2005,,V,extcoef: Light not monotonically decreasing
SP,2005,262,09/19/2005,,V,extcoef: Light not monotonically decreasing
BM,2005,265,09/22/2005,.231,,
AL,2005,249,09/06/2005,.775,,
CR,2005,249,09/06/2005,,V,extcoef: Light not monotonically decreasing
TR,2005,250,09/07/2005,.318,,
CB,2005,250,09/07/2005,2.094,,
SP,2005,251,09/08/2005,.266,,
TB,2005,251,09/08/2005,3.865,,
AL,2005,10,01/10/2005,.887,,
BM,2005,11,01/11/2005,.38,,
CB,2005,12,01/12/2005,,V,extcoef: Insufficient light data
CR,2005,13,01/13/2005,.575,,
SP,2005,19,01/19/2005,,V,extcoef: Insufficient light data
TB,2005,20,01/20/2005,,V,extcoef: Insufficient light data
TR,2005,21,01/21/2005,.526,,
SP,2005,234,08/22/2005,,V,extcoef: Light not monotonically decreasing
TR,2005,223,08/11/2005,.373,,
CB,2005,234,08/22/2005,2.071,,
TB,2005,234,08/22/2005,2.688,,
BM,2005,235,08/23/2005,,V,extcoef: Light not monotonically decreasing
AL,2005,235,08/23/2005,.716,,
TR,2005,236,08/24/2005,.388,,
CR,2005,236,08/24/2005,.274,,
CR,2005,209,07/28/2005,,V,extcoef: Light not monotonically decreasing
AL,2005,207,07/26/2005,.654,,
AL,2005,220,08/08/2005,.779,,
TB,2005,220,08/08/2005,,V,extcoef: Light not monotonically decreasing
SP,2005,221,08/09/2005,.275,,
CB,2005,221,08/09/2005,1.582,,
BM,2005,222,08/10/2005,.351,,
CR,2005,222,08/10/2005,.286,,
TR,2005,208,07/27/2005,.316,,
AL,1995,233,08/21/1995,.919,,
TB,1995,262,09/19/1995,3.088,,
TB,1995,79,03/20/1995,,V,extcoef: Light not monotonically decreasing
SP,1995,122,05/02/1995,.388,,
CB,1995,248,09/05/1995,3.092,,
BM,1995,82,03/23/1995,.25,,
TR,1995,138,05/18/1995,.429,,
BM,1995,250,09/07/1995,.344,,
BM,1995,164,06/13/1995,.253,,
TB,1995,192,07/11/1995,3.159,,
CR,2006,139,05/19/2006,.329,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
AL,2006,136,05/16/2006,.604,,
TR,2006,137,05/17/2006,.395,,
CB,2006,164,06/13/2006,2.763,,
SP,2006,138,05/18/2006,.327,,
TB,2006,152,06/01/2006,2.79,,
CB,2006,152,06/01/2006,3.736,,
AL,2006,150,05/30/2006,.523,,
TB,2006,138,05/18/2006,3.525,,
CB,2006,123,05/03/2006,2.562,,
TB,2006,121,05/01/2006,,V,extcoef: Insufficient light data
CB,2007,156,06/05/2007,1.647,,
AL,2007,155,06/04/2007,.521,,
BM,2007,158,06/07/2007,.242,,
CR,2007,157,06/06/2007,.271,,
SP,2007,157,06/06/2007,.391,,
TR,2007,155,06/04/2007,.336,,
TB,2007,169,06/18/2007,2.776,,
CB,2007,169,06/18/2007,2.152,,
TB,2007,115,04/25/2007,2.843,,
CB,2007,113,04/23/2007,2.256,,
AL,2007,113,04/23/2007,.662,,
TR,2007,116,04/26/2007,.393,,
BM,2007,115,04/25/2007,.222,,
SP,2007,114,04/24/2007,.416,,
CR,2007,114,04/24/2007,.354,,
TB,2007,129,05/09/2007,2.764,,
CB,2007,128,05/08/2007,1.783,,
AL,2007,127,05/07/2007,.461,,
BM,2007,127,05/07/2007,.246,,
CR,2007,130,05/10/2007,.353,,
SP,2007,129,05/09/2007,.34,,
TR,2007,128,05/08/2007,.413,,
TB,2007,142,05/22/2007,3.056,,
CB,2007,143,05/23/2007,1.654,,
AL,2007,141,05/21/2007,.506,,
BM,2007,142,05/22/2007,.252,,
CR,2007,144,05/24/2007,.322,,
SP,2007,141,05/21/2007,.363,,
CR,2007,298,10/25/2007,.319,,
TB,2007,319,11/15/2007,4.062,,
CB,2007,312,11/08/2007,2.34,,
AL,2007,312,11/08/2007,.541,,
BM,2007,313,11/09/2007,.326,,
CR,2007,320,11/16/2007,.277,,
SP,2007,316,11/12/2007,.411,,
TR,2007,317,11/13/2007,.517,,
CB,2007,283,10/10/2007,2.271,,
CR,2007,284,10/11/2007,,V,extcoef: Light not monotonically decreasing
TR,2007,284,10/11/2007,.374,,
BM,2007,295,10/22/2007,.339,,
AL,2007,295,10/22/2007,.834,,
CB,2007,296,10/23/2007,2.779,,
SP,2007,296,10/23/2007,.312,,
TB,2007,297,10/24/2007,3.149,,
TR,2007,297,10/24/2007,.428,,
SP,2007,283,10/10/2007,.262,,
CR,2007,267,09/24/2007,.302,,
SP,2007,267,09/24/2007,.343,,
TR,2007,269,09/26/2007,.397,,
CB,2007,269,09/26/2007,1.834,,
TB,2007,269,09/26/2007,2.814,,
BM,2007,270,09/27/2007,.314,,
AL,2007,270,09/27/2007,.887,,
BM,2007,281,10/08/2007,.34,,
AL,2007,281,10/08/2007,.756,,
TB,2007,282,10/09/2007,2.855,,
TB,2007,241,08/29/2007,2.92,,
CB,2007,240,08/28/2007,1.831,,
AL,2007,242,08/30/2007,.792,,
BM,2007,239,08/27/2007,.339,,
CR,2007,241,08/29/2007,.308,,
SP,2007,239,08/27/2007,.31,,
TR,2007,240,08/28/2007,.334,,
TB,2007,256,09/13/2007,3.489,,
CB,2007,253,09/10/2007,2.078,,
AL,2007,253,09/10/2007,.767,,
BM,2007,254,09/11/2007,.305,,
CR,2007,256,09/13/2007,.326,,
SP,2007,254,09/11/2007,.273,,
TR,2007,255,09/12/2007,.354,,
AL,2007,211,07/30/2007,.631,,
SP,2007,211,07/30/2007,.32,,
TR,2007,212,07/31/2007,.316,,
CB,2007,212,07/31/2007,1.652,,
BM,2007,213,08/01/2007,.338,,
CR,2007,213,08/01/2007,.286,,
TB,2007,214,08/02/2007,3.291,,
AL,2007,227,08/15/2007,.642,,
TB,2007,225,08/13/2007,3.292,,
CB,2007,226,08/14/2007,2.134,,
CR,2007,228,08/16/2007,.32,,
SP,2007,225,08/13/2007,.323,,
TR,2007,226,08/14/2007,.299,,
BM,2007,227,08/15/2007,.354,,
SP,2007,299,10/26/2007,,V,extcoef: No light data
AL,1988,62,03/02/1988,,V,extcoef: Insufficient light data
BM,1991,85,03/26/1991,.235,,
CR,1990,15,01/15/1990,.186,,
CR,1982,158,06/07/1982,.182,,
SP,1986,58,02/27/1986,,V,extcoef: Insufficient light data
TR,1985,84,03/25/1985,.277,,
AL,1984,185,07/03/1984,.667,,
AL,1983,216,08/04/1983,.847,,
AL,1992,239,08/26/1992,.65,,
AL,1988,257,09/13/1988,1.248,,
AL,1992,280,10/06/1992,.788,,
AL,1987,309,11/05/1987,.705,,
BM,1992,126,05/05/1992,.338,,
BM,1985,190,07/09/1985,.37,,
BM,1991,239,08/27/1991,.336,,
BM,1986,266,09/23/1986,.34,,
CB,1986,140,05/20/1986,2.211,J,extcoef: Calculated from 2 frlight values
CB,1985,176,06/25/1985,2.282,J,extcoef: Calculated from 2 frlight values
CB,1988,200,07/18/1988,2.38,J,extcoef: Calculated from 2 frlight values
CB,1988,215,08/02/1988,2.258,J,extcoef: Calculated from 2 frlight values
CB,1985,232,08/20/1985,1.295,J,extcoef: Calculated from 2 frlight values
CB,1992,267,09/23/1992,1.839,,
CB,1982,295,10/22/1982,2.835,,
CB,1986,309,11/05/1986,,V,extcoef: Insufficient light data
CR,1992,127,05/06/1992,,V,extcoef: Light not monotonically decreasing
CR,1988,147,05/26/1988,.224,,
CR,1984,170,06/18/1984,.236,,
CR,1987,197,07/16/1987,.254,,
CR,1991,255,09/12/1991,.188,,
CR,1987,280,10/07/1987,.317,,
SP,1983,172,06/21/1983,.332,,
SP,1991,197,07/16/1991,.366,,
SP,1985,217,08/05/1985,.327,,
SP,1988,271,09/27/1988,.28,,
SP,1982,292,10/19/1982,.269,,
SP,1987,320,11/16/1987,.529,,
TB,1990,136,05/16/1990,2.365,,
TB,1992,167,06/15/1992,4.043,,
TB,1989,178,06/27/1989,4.273,J,extcoef: Calculated from 2 frlight values
TB,1984,214,08/01/1984,2.61,J,extcoef: Calculated from 2 frlight values
TB,1986,238,08/26/1986,,V,extcoef: Insufficient light data
TB,1987,253,09/10/1987,2.015,J,extcoef: Calculated from 2 frlight values
TB,1982,280,10/07/1982,,V,extcoef: Insufficient light data
TB,1989,303,10/30/1989,3.065,,
TR,1983,158,06/07/1983,.373,,
TR,1987,181,06/30/1987,.387,,
TR,1984,215,08/02/1984,.33,,
TR,1989,235,08/23/1989,.346,,
TR,1986,293,10/20/1986,.483,,
TR,1990,317,11/13/1990,.642,,
CR,1991,85,03/26/1991,.22,,
AL,1988,117,04/26/1988,.769,,
AL,1984,289,10/15/1984,.787,,
CR,1988,300,10/26/1988,.285,,
TB,1982,250,09/07/1982,2.451,J,extcoef: Calculated from 2 frlight values
SP,1988,284,10/10/1988,.268,,
TB,1993,55,02/24/1993,,V,extcoef: Insufficient light data
TR,1993,152,06/01/1993,.436,,
CB,1993,222,08/10/1993,2.008,,
CR,1993,167,06/16/1993,,V,extcoef: Light not monotonically decreasing
SP,1993,266,09/23/1993,.355,,
BM,1994,238,08/26/1994,.321,,
CR,1994,12,01/12/1994,,V,extcoef: Insufficient light data
SP,1994,208,07/27/1994,.385,,
TR,1994,235,08/23/1994,.353,,
TB,1994,87,03/28/1994,,V,extcoef: Insufficient light data
TB,1994,221,08/09/1994,2.46,,
CR,1997,167,06/16/1997,.268,,
TR,1995,47,02/16/1995,.377,,
CB,1995,153,06/02/1995,1.702,,
BM,1995,177,06/26/1995,.281,,
CR,1995,318,11/14/1995,.258,,
TR,1995,264,09/21/1995,.411,,
TB,1996,176,06/24/1996,3.066,,
SP,1996,289,10/15/1996,,V,extcoef: Light not monotonically decreasing
TB,1996,205,07/23/1996,2.664,,
CB,1997,294,10/21/1997,2.616,,
SP,1997,267,09/24/1997,.367,,
TB,1997,310,11/06/1997,3.834,,
TR,1998,141,05/21/1998,.331,,
AL,1998,168,06/17/1998,.684,,
AL,1998,194,07/13/1998,.822,,
TB,2008,129,05/08/2008,3.495,,
CB,2008,127,05/06/2008,2.484,,
AL,2008,129,05/08/2008,.776,,
BM,2008,130,05/09/2008,.316,,
CR,2008,127,05/06/2008,.307,,
TB,2008,87,03/27/2008,,V,extcoef: Insufficient light data
CB,2008,84,03/24/2008,,V,extcoef: Insufficient light data
AL,2008,85,03/25/2008,.499,,
BM,2008,86,03/26/2008,.289,,
CR,2008,91,03/31/2008,.235,,
SP,2008,87,03/27/2008,.236,,
TR,2008,88,03/28/2008,.227,,
CR,2008,64,03/04/2008,.228,,
CB,2008,28,01/28/2008,,V,extcoef: Insufficient light data
TB,2008,28,01/28/2008,,V,extcoef: Insufficient light data
CR,2008,29,01/29/2008,.344,,
TR,2008,32,02/01/2008,.247,,
CB,2008,56,02/25/2008,,V,extcoef: Insufficient light data
TB,2008,56,02/25/2008,,V,extcoef: Insufficient light data
BM,2008,57,02/26/2008,.242,,
TR,2008,58,02/27/2008,.237,,
SP,2008,63,03/03/2008,.236,,
AL,2008,63,03/03/2008,.599,,
SP,2008,17,01/17/2008,.356,,
AL,2008,15,01/15/2008,.537,,
BM,2008,16,01/16/2008,.295,,
TR,2008,143,05/22/2008,.36,,
BM,2008,141,05/20/2008,.323,,
CR,2008,142,05/21/2008,.385,,
SP,2008,140,05/19/2008,.349,,
TB,2008,142,05/21/2008,2.033,,
AL,2008,140,05/19/2008,.615,,
SP,2008,134,05/13/2008,.381,,
TR,2008,133,05/12/2008,.435,,
CB,2008,141,05/20/2008,2.595,,
AL,2008,210,07/28/2008,.656,,
TB,2008,210,07/28/2008,2.949,,
SP,2008,211,07/29/2008,.32,,
CB,2008,211,07/29/2008,3.388,,
BM,2008,212,07/30/2008,.368,,
CR,2008,212,07/30/2008,.322,,
TR,2008,213,07/31/2008,.292,,
AL,2008,197,07/15/2008,.689,,
SP,2008,197,07/15/2008,.349,,
TB,2008,198,07/16/2008,3.227,,
BM,2008,198,07/16/2008,.342,,
CB,2008,199,07/17/2008,2.901,,
TR,2008,199,07/17/2008,.275,,
CR,2008,200,07/18/2008,.333,,
CB,2008,184,07/02/2008,2.608,,
TB,2008,155,06/03/2008,2.152,,
AL,2008,182,06/30/2008,.641,,
BM,2008,183,07/01/2008,.282,,
AL,2008,154,06/02/2008,.464,,
CB,2008,157,06/05/2008,3.037,,
BM,2008,155,06/03/2008,.272,,
CR,2008,184,07/02/2008,.304,,
SP,2008,183,07/01/2008,,V,extcoef: Light not monotonically decreasing
TB,2008,182,06/30/2008,2.957,,
TR,2008,185,07/03/2008,.264,,
CR,2008,157,06/05/2008,.377,,
SP,2008,154,06/02/2008,.35,,
TR,2008,156,06/04/2008,.318,,
TR,2008,269,09/25/2008,.319,,
CB,2008,269,09/25/2008,2.49,,
CR,2008,268,09/24/2008,.352,,
CB,2008,253,09/09/2008,2.688,,
TR,2008,254,09/10/2008,.347,,
CR,2008,254,09/10/2008,.301,,
TB,2008,255,09/11/2008,2.833,,
AL,2008,266,09/22/2008,.924,,
BM,2008,266,09/22/2008,.332,,
TB,2008,267,09/23/2008,2.822,,
SP,2008,267,09/23/2008,.334,,
AL,2008,253,09/09/2008,.974,,
AL,2008,238,08/25/2008,.891,,
SP,2008,238,08/25/2008,.314,,
CR,2008,239,08/26/2008,.331,,
TB,2008,239,08/26/2008,3.404,,
CB,2008,240,08/27/2008,2.376,,
TR,2008,240,08/27/2008,.294,,
BM,2008,241,08/28/2008,.278,,
BM,2008,252,09/08/2008,.309,,
SP,2008,252,09/08/2008,.302,,
AL,2008,225,08/12/2008,.687,,
TR,2008,226,08/13/2008,.3,,
TB,2008,226,08/13/2008,3.269,,
SP,2008,225,08/12/2008,.353,,
CR,2008,227,08/14/2008,.352,,
BM,2008,228,08/15/2008,.373,,
CB,2008,228,08/15/2008,3.016,,
TB,2008,172,06/20/2008,2.693,,
CB,2008,172,06/20/2008,3.245,,
AL,2008,171,06/19/2008,.558,,
BM,2008,175,06/23/2008,,V,extcoef: Light not monotonically decreasing
CR,2008,170,06/18/2008,.312,,
SP,2008,170,06/18/2008,.369,,
TR,2008,171,06/19/2008,.285,,
SP,2008,317,11/12/2008,.428,,
CR,2008,317,11/12/2008,.282,,
TR,2008,268,09/24/2008,,V,extcoef: No light data
TR,2008,316,11/11/2008,.523,,
SP,2008,329,11/24/2008,,V,extcoef: No light data
TB,2008,280,10/06/2008,3.518,,
AL,2008,280,10/06/2008,.836,,
BM,2008,280,10/06/2008,.31,,
SP,2008,281,10/07/2008,.234,,
CB,2008,281,10/07/2008,2.45,,
CR,2008,283,10/09/2008,.318,,
TR,2008,284,10/10/2008,.327,,
SP,2008,294,10/20/2008,.306,,
AL,2008,294,10/20/2008,.67,,
TB,2008,295,10/21/2008,3.356,,
BM,2008,295,10/21/2008,.363,,
CB,2008,296,10/22/2008,2.199,,
CR,2008,296,10/22/2008,.313,,
AL,2008,311,11/06/2008,.481,,
CB,2008,311,11/06/2008,2.337,,
TR,2008,297,10/23/2008,.363,,
BM,2008,312,11/07/2008,.312,,
TB,2008,316,11/11/2008,3.5,,
SP,1995,262,09/19/1995,,V,extcoef: Light not monotonically decreasing
TR,1995,10,01/10/1995,.471,,
CB,1995,163,06/12/1995,1.657,,
CB,2006,299,10/26/2006,2.07,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
TR,2006,303,10/30/2006,.624,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
SP,2006,303,10/30/2006,.449,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
CR,2006,278,10/05/2006,.291,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
CR,2006,291,10/18/2006,.225,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
TB,1985,163,06/12/1985,2.42,J,extcoef: Calculated from 2 frlight values
TB,1986,154,06/03/1986,2.398,J,extcoef: Calculated from 2 frlight values
CB,1986,212,07/31/1986,2.096,J,extcoef: Calculated from 2 frlight values
CB,1986,239,08/27/1986,1.584,J,extcoef: Calculated from 2 frlight values
TB,1987,173,06/22/1987,3.481,J,extcoef: Calculated from 2 frlight values
CB,1987,195,07/14/1987,1.309,J,extcoef: Calculated from 2 frlight values
TB,1987,267,09/24/1987,1.566,J,extcoef: Calculated from 2 frlight values
CB,1987,154,06/03/1987,1.509,J,extcoef: Calculated from 2 frlight values
TB,1987,154,06/03/1987,,V,extcoef: Insufficient light data
CB,1987,182,07/01/1987,1.459,J,extcoef: Calculated from 2 frlight values
CB,1987,208,07/27/1987,1.466,J,extcoef: Calculated from 2 frlight values
CB,1988,270,09/26/1988,.647,J,extcoef: Calculated from 2 frlight values
CB,1988,189,07/07/1988,1.742,J,extcoef: Calculated from 2 frlight values
TB,1988,259,09/15/1988,1.534,J,extcoef: Calculated from 2 frlight values
TB,1988,158,06/06/1988,2.818,J,extcoef: Calculated from 2 frlight values
CB,1988,160,06/08/1988,1.67,J,extcoef: Calculated from 2 frlight values
TB,1988,216,08/03/1988,2.351,J,extcoef: Calculated from 2 frlight values
CB,1989,192,07/11/1989,2.172,J,extcoef: Calculated from 2 frlight values
BM,1989,90,03/31/1989,.235,,
TB,1989,220,08/08/1989,,V,extcoef: Insufficient light data
TB,1989,311,11/07/1989,2.988,,
CB,1989,150,05/30/1989,1.609,J,extcoef: Calculated from 2 frlight values
TB,1989,86,03/27/1989,3.793,J,extcoef: Calculated from 2 frlight values
CB,1989,249,09/06/1989,1.866,,
TB,1989,233,08/21/1989,2.368,,
AL,1989,11,01/11/1989,,V,extcoef: Insufficient light data
CB,1990,58,02/27/1990,,V,extcoef: No light data
SP,1990,87,03/28/1990,,V,extcoef: No light data
AL,1991,155,06/04/1991,.635,,
BM,1991,252,09/09/1991,.302,,
TB,1991,199,07/18/1991,3.168,,
TB,1991,16,01/16/1991,,V,extcoef: Insufficient light data
CB,1991,238,08/26/1991,,V,extcoef: Light not monotonically decreasing
CB,1992,125,05/04/1992,2.479,,
BM,1992,225,08/12/1992,1.504,,
AL,1992,64,03/04/1992,.916,,
AL,1992,153,06/01/1992,.699,,
CB,1992,56,02/25/1992,,V,extcoef: Insufficient light data
CR,1994,237,08/25/1994,.313,,
CR,1997,23,01/23/1997,.312,,
CR,2004,176,06/24/2004,.202,,
